"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tarvaris Jackson",24,"1",12,"171 for 294, 1,911 yards, 9 td, 12 int, & 54 rushes for 260 yards and 3 td","Minnesota Vikings / 2nd / 64th pick / 2006"
"3","RB","Adrian Peterson*",22,"Rook",9,"238 rushes for 1,341 yards, 12 td, & 19 catches for 268 yards and 1 td","Minnesota Vikings / 1st / 7th pick / 2007"
"4","RB","Chester Taylor",28,"5",8,"157 rushes for 844 yards, 7 td, & 29 catches for 281 yards and 0 td","Baltimore Ravens / 6th / 207th pick / 2002"
"5","WR","Robert Ferguson",28,"6",8,"32 catches for 391 yards, 1 td","Green Bay Packers / 2nd / 41st pick / 2001"
"6","WR","Bobby Wade",26,"4",12,"54 catches for 647 yards, 3 td, & 1 rush for -9 yards and 0 td","Chicago Bears / 5th / 139th pick / 2003"
"7","WR","Troy Williamson",24,"2",8,"18 catches for 240 yards, 1 td, & 2 rushes for 29 yards and 0 td","Minnesota Vikings / 1st / 7th pick / 2005"
"8","TE","Jim Kleinsasser",30,"8",10,"4 catches for 43 yards, 1 td","Minnesota Vikings / 2nd / 44th pick / 1999"
"9","TE","Visanthe Shiancoe",27,"4",15,"27 catches for 323 yards, 1 td","New York Giants / 3rd / 91st pick / 2003"
"10","LT","Bryant McKinnie",28,"5",16,"","Minnesota Vikings / 1st / 7th pick / 2002"
"11","LG","Steve Hutchinson*+",30,"6",16,"1 fumble recovered","Seattle Seahawks / 1st / 17th pick / 2001"
"12","C","Matt Birk*",31,"9",16,"","Minnesota Vikings / 6th / 173rd pick / 1998"
"13","RG","Anthony Herrera",27,"2",12,"",""
"14","RT","Ryan Cook",24,"1",16,"","Minnesota Vikings / 2nd / 51st pick / 2006"
"15","","Defensive Starters",NA,"",NA,"",""
"16","DE","Ray Edwards",22,"1",11,"","Minnesota Vikings / 4th / 127th pick / 2006"
"17","DE","Kenechi Udeze",24,"3",15,"","Minnesota Vikings / 1st / 20th pick / 2004"
"18","DT","Kevin Williams*+",27,"4",16,"","Minnesota Vikings / 1st / 9th pick / 2003"
"19","NT","Pat Williams*",35,"10",16,"2.0 sacks, 0 interceptions, 2 fumbles recovered",""
"20","MLB","E.J. Henderson",27,"4",16,"4.5 sacks, 0 interceptions, 2 fumbles recovered","Minnesota Vikings / 2nd / 40th pick / 2003"
"21","LB","Chad Greenway",24,"Rook",16,"","Minnesota Vikings / 1st / 17th pick / 2006"
"22","LB","Ben Leber",29,"5",10,"","San Diego Chargers / 3rd / 71st pick / 2002"
"23","LCB","Antoine Winfield",30,"8",10,"0.0 sacks, 1 interception, 1 fumble recovered","Buffalo Bills / 1st / 23rd pick / 1999"
"24","RCB","Cedric Griffin",25,"1",16,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Minnesota Vikings / 2nd / 48th pick / 2006"
"25","SS","Darren Sharper*",32,"10",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Green Bay Packers / 2nd / 60th pick / 1997"
"26","FS","Dwight Smith",29,"6",13,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 3rd / 84th pick / 2001"
