"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Joe Namath",32,"10",13,"157 for 326, 2,286 yards, 15 td, 28 int, & 10 rushes for 6 yards and 0 td","New York Jets / 1st / 1st pick / 1965, St. Louis Cardinals / 1st / 12th pick / 1965"
"3","RB","Carl Garrett",28,"6",8,"122 rushes for 566 yards, 5 td, & 19 catches for 180 yards and 1 td","Boston Patriots / 3rd / 58th pick / 1969"
"4","FB","John Riggins*",26,"4",14,"238 rushes for 1,005 yards, 8 td, & 30 catches for 363 yards and 1 td","New York Jets / 1st / 6th pick / 1971"
"5","WR","Jerome Barkum",25,"3",13,"36 catches for 549 yards, 5 td, & 1 rush for -7 yards and 0 td","New York Jets / 1st / 9th pick / 1972"
"6","WR","Eddie Bell",29,"5",13,"20 catches for 344 yards, 4 td","New York Jets / 9th / 228th pick / 1970"
"7","TE","Rich Caster*",27,"5",14,"47 catches for 820 yards, 4 td","New York Jets / 2nd / 46th pick / 1970"
"8","LT","Robert Woods",25,"2",14,"","New York Jets / 2nd / 38th pick / 1973"
"9","LG","Randy Rasmussen",30,"8",14,"1 fumble recovered","New York Jets / 12th / 302nd pick / 1967"
"10","C","Wayne Mulligan",28,"6",14,"","St. Louis Cardinals / 8th / 201st pick / 1969"
"11","RG","Garry Puetz",23,"2",14,"2 fumbles recovered","New York Jets / 12th / 300th pick / 1973"
"12","RT","Winston Hill",34,"12",14,"1 fumble recovered","Baltimore Colts / 11th / 145th pick / 1963"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Billy Newsome",27,"5",14,"","Baltimore Colts / 5th / 122nd pick / 1970"
"15","LDT","Carl Barzilauskas",24,"1",14,"0 interceptions, 1 fumble recovered","New York Jets / 1st / 6th pick / 1974"
"16","RDT","Ed Galigher",25,"3",11,"0 interceptions, 2 fumbles recovered","New York Jets / 4th / 89th pick / 1972"
"17","RDE","Richard Neal",28,"6",9,"0 interceptions, 1 fumble recovered","New Orleans Saints / 2nd / 45th pick / 1969"
"18","LLB","Godwin Turk",25,"Rook",14,"2 interceptions, 2 fumbles recovered","New York Jets / 3rd / 58th pick / 1974"
"19","MLB","John Ebersole",27,"5",6,"2 interceptions, 1 fumble recovered","New York Jets / 4th / 98th pick / 1970"
"20","RLB","Rich Lewis",25,"3",9,"",""
"21","LCB","Rich Sowells",27,"4",13,"1 interception, 0 fumbles recovered","New York Jets / 12th / 292nd pick / 1971"
"22","RCB","Roscoe Word",23,"1",9,"1 interception, 0 fumbles recovered","New York Jets / 3rd / 74th pick / 1974"
"23","SS","Burgess Owens",24,"2",11,"3 interceptions, 0 fumbles recovered","New York Jets / 1st / 13th pick / 1973"
"24","FS","Ed Taylor",22,"Rook",9,"0 interceptions, 2 fumbles recovered","New York Jets / 9th / 224th pick / 1975"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Pat Leahy",24,"1",0,"13 of 21 field goals & 27 of 30 extra points",""
"27","P","Greg Gantt",24,"1",0,"59 punts for a 36.5 average, 3 blocked","New York Jets / 8th / 187th pick / 1974"
"28","PR","Lou Piccone",26,"1",1,"18 punt returns for a 4.1 average and 0 td",""
"29","KR","Lou Piccone",26,"1",1,"26 kick returns for a 24.5 average and 0 td",""
