"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tony Romo",31,"7",16,"346 for 522, 4,184 yards, 31 td, 10 int, & 22 rushes for 46 yards and 1 td",""
"3","RB","Felix Jones",24,"3",8,"127 rushes for 575 yards, 1 td, & 33 catches for 221 yards and 0 td","Dallas Cowboys / 1st / 22nd pick / 2008"
"4","WR","Miles Austin",27,"5",10,"43 catches for 579 yards, 7 td, & 2 rushes for 3 yards and 0 td",""
"5","WR","Dez Bryant",23,"1",13,"63 catches for 928 yards, 9 td, & 1 rush for 5 yards and 0 td","Dallas Cowboys / 1st / 24th pick / 2010"
"6","TE","Jason Witten",29,"8",16,"79 catches for 942 yards, 5 td","Dallas Cowboys / 3rd / 69th pick / 2003"
"7","LT","Doug Free",27,"4",16,"1 fumble recovered","Dallas Cowboys / 4th / 122nd pick / 2007"
"8","LG","Montrae Holland",31,"8",10,"","New Orleans Saints / 4th / 102nd pick / 2003"
"9","C","Phil Costa",24,"1",16,"",""
"10","RG","Kyle Kosier",33,"9",16,"1 fumble recovered","San Francisco 49ers / 7th / 248th pick / 2002"
"11","RT","Tyron Smith",21,"Rook",16,"","Dallas Cowboys / 1st / 9th pick / 2011"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Kenyon Coleman",32,"9",15,"","Oakland Raiders / 5th / 147th pick / 2002"
"14","DE","Jason Hatcher",29,"5",10,"","Dallas Cowboys / 3rd / 92nd pick / 2006"
"15","NT","Jay Ratliff*",30,"6",16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Dallas Cowboys / 7th / 224th pick / 2005"
"16","MLB","Bradie James",30,"8",13,"0.0 sacks, 0 interceptions, 1 fumble recovered","Dallas Cowboys / 4th / 103rd pick / 2003"
"17","LB","Sean Lee",25,"1",15,"","Dallas Cowboys / 2nd / 55th pick / 2010"
"18","LB","Anthony Spencer",27,"4",15,"","Dallas Cowboys / 1st / 26th pick / 2007"
"19","LB","DeMarcus Ware*+",29,"6",16,"","Dallas Cowboys / 1st / 11th pick / 2005"
"20","LCB","Terence Newman",33,"8",14,"0.0 sacks, 4 interceptions, 1 fumble recovered","Dallas Cowboys / 1st / 5th pick / 2003"
"21","RCB","Mike Jenkins",26,"3",12,"0.0 sacks, 1 interception, 0 fumbles recovered","Dallas Cowboys / 1st / 25th pick / 2008"
"22","SS","Abram Elam",30,"5",16,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"23","FS","Gerald Sensabaugh",28,"6",16,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Jacksonville Jaguars / 5th / 157th pick / 2005"
