"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Hasselbeck*",32,"8",16,"352 for 562, 3,966 yards, 28 td, 12 int, & 39 rushes for 89 yards and 0 td","Green Bay Packers / 6th / 187th pick / 1998"
"3","RB","Shaun Alexander",30,"7",10,"207 rushes for 716 yards, 4 td, & 14 catches for 76 yards and 1 td","Seattle Seahawks / 1st / 19th pick / 2000"
"4","WR","Deion Branch",28,"5",11,"49 catches for 661 yards, 4 td","New England Patriots / 2nd / 65th pick / 2002"
"5","WR","Nate Burleson",26,"4",12,"50 catches for 694 yards, 9 td, & 2 rushes for 4 yards and 0 td","Minnesota Vikings / 3rd / 71st pick / 2003"
"6","WR","Bobby Engram",34,"11",13,"94 catches for 1,147 yards, 6 td","Chicago Bears / 2nd / 52nd pick / 1996"
"7","TE","Marcus Pollard",35,"12",10,"28 catches for 273 yards, 2 td",""
"8","LT","Walter Jones*+",33,"10",15,"","Seattle Seahawks / 1st / 6th pick / 1997"
"9","LG","Rob Sims",24,"1",16,"","Seattle Seahawks / 4th / 128th pick / 2006"
"10","C","Chris Spencer",25,"2",16,"","Seattle Seahawks / 1st / 26th pick / 2005"
"11","RG","Chris Gray",37,"14",16,"","Miami Dolphins / 5th / 132nd pick / 1993"
"12","RT","Sean Locklear",26,"3",16,"2 fumbles recovered","Seattle Seahawks / 3rd / 84th pick / 2004"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Patrick Kerney*+",31,"8",16,"","Atlanta Falcons / 1st / 30th pick / 1999"
"15","DE","Darryl Tapp",23,"1",16,"","Seattle Seahawks / 2nd / 63rd pick / 2006"
"16","LDT","Brandon Mebane",22,"Rook",10,"2.0 sacks, 0 interceptions, 2 fumbles recovered","Seattle Seahawks / 3rd / 85th pick / 2007"
"17","RDT","Rocky Bernard",28,"5",14,"3.5 sacks, 0 interceptions, 2 fumbles recovered","Seattle Seahawks / 5th / 146th pick / 2002"
"18","MLB","Lofa Tatupu*+",25,"2",16,"1.0 sacks, 4 interceptions, 0 fumbles recovered","Seattle Seahawks / 2nd / 45th pick / 2005"
"19","LB","LeRoy Hill",25,"2",14,"","Seattle Seahawks / 3rd / 98th pick / 2005"
"20","LB","Julian Peterson*",29,"7",16,"","San Francisco 49ers / 1st / 16th pick / 2000"
"21","LCB","Marcus Trufant*",27,"4",16,"0.0 sacks, 7 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 11th pick / 2003"
"22","RCB","Kelly Jennings",25,"1",15,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Seattle Seahawks / 1st / 31st pick / 2006"
"23","SS","Deon Grant",28,"6",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Carolina Panthers / 2nd / 57th pick / 2000"
"24","FS","Brian Russell",29,"5",16,"1.0 sacks, 1 interception, 1 fumble recovered",""
