"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Neil Lomax",27,"5",14,"240 for 421, 2,583 yards, 13 td, 12 int, & 35 rushes for 148 yards and 1 td","St. Louis Cardinals / 2nd / 33rd pick / 1981"
"3","RB","Stump Mitchell",27,"5",13,"174 rushes for 800 yards, 5 td, & 41 catches for 276 yards and 0 td","St. Louis Cardinals / 9th / 226th pick / 1981"
"4","FB","Earl Ferrell",28,"4",15,"124 rushes for 548 yards, 0 td, & 56 catches for 434 yards and 3 td","St. Louis Cardinals / 5th / 125th pick / 1982"
"5","WR","Roy Green",29,"7",10,"42 catches for 517 yards, 6 td, & 2 rushes for -4 yards and 0 td","St. Louis Cardinals / 4th / 89th pick / 1979"
"6","WR","J.T. Smith",31,"8",16,"80 catches for 1,014 yards, 6 td",""
"7","TE","Doug Marsh",28,"6",15,"25 catches for 313 yards, 0 td, & 1 rush for 5 yards and 0 td","St. Louis Cardinals / 2nd / 33rd pick / 1980"
"8","LT","Luis Sharpe",26,"4",16,"","St. Louis Cardinals / 1st / 16th pick / 1982"
"9","LG","Derek Kennard",24,"Rook",10,"","St. Louis Cardinals / 2nd / 45th pick / 1984 Supp"
"10","C","Randy Clark",29,"6",10,"","Chicago Bears / 8th / 215th pick / 1980"
"11","RG","Joe Bostic",29,"7",13,"","St. Louis Cardinals / 3rd / 64th pick / 1979"
"12","RT","Lance Smith",23,"1",13,"","St. Louis Cardinals / 3rd / 72nd pick / 1985"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Bob Clasby",26,"Rook",10,"3.0 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 9th / 236th pick / 1983"
"15","NT","David Galloway",27,"4",13,"4.5 sacks, 0 interceptions, 2 fumbles recovered","St. Louis Cardinals / 2nd / 38th pick / 1982"
"16","RDE","Al Baker",30,"8",13,"10.5 sacks, 0 interceptions, 0 fumbles recovered","Detroit Lions / 2nd / 40th pick / 1978"
"17","LOLB","Freddie Joe Nunn",24,"1",16,"7.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 1st / 18th pick / 1985"
"18","LILB","E.J. Junior",27,"5",13,"0.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 1st / 5th pick / 1981"
"19","RILB","Niko Noga",24,"2",16,"2.0 sacks, 0 interceptions, 2 fumbles recovered","St. Louis Cardinals / 8th / 201st pick / 1984"
"20","ROLB","Charles Baker",29,"6",16,"3.5 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 3rd / 81st pick / 1980"
"21","LCB","Lionel Washington",26,"3",12,"0.0 sacks, 2 interceptions, 1 fumble recovered","St. Louis Cardinals / 4th / 103rd pick / 1983"
"22","RCB","Cedric Mack",26,"3",9,"0.0 sacks, 4 interceptions, 1 fumble recovered","St. Louis Cardinals / 2nd / 44th pick / 1983"
"23","SS","Leonard Smith",26,"3",16,"5.0 sacks, 1 interception, 0 fumbles recovered","St. Louis Cardinals / 1st / 17th pick / 1983"
"24","FS","Lonnie Young",23,"1",13,"1.5 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Cardinals / 12th / 325th pick / 1985"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","John Lee",22,"Rook",0,"8 of 13 field goals & 14 of 17 extra points","St. Louis Cardinals / 2nd / 32nd pick / 1986"
"27","P","Greg Cater",29,"6",0,"61 punts for a 37.2 average, 1 blocked","Buffalo Bills / 10th / 259th pick / 1980"
"28","PR","Vai Sikahema*",24,"Rook",0,"43 punt returns for a 12.1 average and 2 td","St. Louis Cardinals / 10th / 254th pick / 1986"
"29","KR","Vai Sikahema*",24,"Rook",0,"37 kick returns for a 22.9 average and 0 td","St. Louis Cardinals / 10th / 254th pick / 1986"
