"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","David Carr",27,"4",16,"302 for 442, 2,767 yards, 11 td, 12 int, & 53 rushes for 195 yards and 2 td","Houston Texans / 1st / 1st pick / 2002"
"3","RB","Wali Lundy",23,"Rook",8,"124 rushes for 476 yards, 4 td, & 33 catches for 204 yards and 0 td","Houston Texans / 6th / 170th pick / 2006"
"4","WR","Andre Johnson*",25,"3",16,"103 catches for 1,147 yards, 5 td, & 3 rushes for 14 yards and 0 td","Houston Texans / 1st / 3rd pick / 2003"
"5","WR","Eric Moulds",33,"10",16,"57 catches for 557 yards, 1 td, & 1 rush for 6 yards and 0 td","Buffalo Bills / 1st / 24th pick / 1996"
"6","TE","Owen Daniels",24,"Rook",12,"34 catches for 352 yards, 5 td","Houston Texans / 4th / 98th pick / 2006"
"7","LT","Ephraim Salaam",30,"8",14,"1 fumble recovered","Atlanta Falcons / 7th / 199th pick / 1998"
"8","LG","Chester Pitts",27,"4",16,"3 fumbles recovered","Houston Texans / 2nd / 50th pick / 2002"
"9","C","Mike Flanagan",33,"8",9,"","Green Bay Packers / 3rd / 90th pick / 1996"
"10","RG","Fred Weary",29,"4",12,"","Houston Texans / 3rd / 66th pick / 2002"
"11","RT","Zach Wiegert",34,"11",9,"1 fumble recovered","St. Louis Rams / 2nd / 38th pick / 1995"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Anthony Weaver",26,"4",15,"","Baltimore Ravens / 2nd / 52nd pick / 2002"
"14","DE","Mario Williams",21,"Rook",16,"","Houston Texans / 1st / 1st pick / 2006"
"15","RDT","Anthony Maddox",28,"2",9,"2.0 sacks, 0 interceptions, 1 fumble recovered","Jacksonville Jaguars / 4th / 118th pick / 2004"
"16","MLB","DeMeco Ryans",22,"Rook",16,"3.5 sacks, 1 interception, 1 fumble recovered","Houston Texans / 2nd / 33rd pick / 2006"
"17","LB","Morlon Greenwood",28,"5",16,"","Miami Dolphins / 3rd / 88th pick / 2001"
"18","LB","Shantee Orr",25,"3",11,"",""
"19","LCB","Dunta Robinson",24,"2",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Houston Texans / 1st / 10th pick / 2004"
"20","RCB","Demarcus Faggins",27,"4",10,"1.0 sacks, 2 interceptions, 2 fumbles recovered","Houston Texans / 6th / 173rd pick / 2002"
"21","SS","Glenn Earl",25,"2",15,"2.0 sacks, 1 interception, 0 fumbles recovered","Houston Texans / 4th / 122nd pick / 2004"
"22","FS","C.C. Brown",23,"1",15,"1.0 sacks, 1 interception, 1 fumble recovered","Houston Texans / 6th / 188th pick / 2005"
