"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Eli Manning",32,"9",16,"317 for 551, 3,818 yards, 18 td, 27 int, & 18 rushes for 36 yards and 0 td","San Diego Chargers / 1st / 1st pick / 2004"
"3","RB","Andre Brown",27,"4",8,"139 rushes for 492 yards, 3 td, & 20 catches for 103 yards and 0 td","New York Giants / 4th / 129th pick / 2009"
"4","WR","Victor Cruz",27,"3",12,"73 catches for 998 yards, 4 td",""
"5","WR","Hakeem Nicks",25,"4",15,"56 catches for 896 yards, 0 td","New York Giants / 1st / 29th pick / 2009"
"6","TE","Brandon Myers",28,"4",14,"47 catches for 522 yards, 4 td","Oakland Raiders / 6th / 202nd pick / 2009"
"7","LT","Will Beatty",28,"4",16,"","New York Giants / 2nd / 60th pick / 2009"
"8","LG","Kevin Boothe",30,"7",16,"","Oakland Raiders / 6th / 176th pick / 2006"
"9","RG","David Diehl",33,"10",11,"2 fumbles recovered","New York Giants / 5th / 160th pick / 2003"
"10","RT","Justin Pugh",23,"Rook",16,"","New York Giants / 1st / 19th pick / 2013"
"11","","Defensive Starters",NA,"",NA,"",""
"12","DE","Mathias Kiwanuka",30,"7",10,"","New York Giants / 1st / 32nd pick / 2006"
"13","DE","Justin Tuck",30,"8",15,"","New York Giants / 3rd / 74th pick / 2005"
"14","LDT","Linval Joseph",25,"3",15,"3.0 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 2nd / 46th pick / 2010"
"15","RDT","Cullen Jenkins",32,"9",15,"5.0 sacks, 0 interceptions, 2 fumbles recovered",""
"16","MLB","Jon Beason",28,"6",11,"0.0 sacks, 1 interception, 0 fumbles recovered","Carolina Panthers / 1st / 25th pick / 2007"
"17","LB","Spencer Paysinger",25,"2",10,"",""
"18","LB","Keith Rivers",27,"5",8,"","Cincinnati Bengals / 1st / 9th pick / 2008"
"19","LCB","Trumaine McBride",28,"6",10,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Chicago Bears / 7th / 221st pick / 2007"
"20","RCB","Prince Amukamara",24,"2",16,"0.0 sacks, 1 interception, 0 fumbles recovered","New York Giants / 1st / 19th pick / 2011"
"21","SS","Antrel Rolle*",31,"8",16,"2.0 sacks, 6 interceptions, 1 fumble recovered","Arizona Cardinals / 1st / 8th pick / 2005"
"22","FS","Will Hill",23,"1",10,"0.0 sacks, 2 interceptions, 1 fumble recovered",""
