"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Trent Edwards",25,1,14,"245 for 374, 2,699 yards, 11 td, 10 int, & 36 rushes for 117 yards and 3 td","Buffalo Bills / 3rd / 92nd pick / 2007"
"3","RB","Marshawn Lynch*",22,1,15,"250 rushes for 1,036 yards, 8 td, & 47 catches for 300 yards and 1 td","Buffalo Bills / 1st / 12th pick / 2007"
"4","WR","Lee Evans",27,4,16,"63 catches for 1,017 yards, 3 td, & 1 rush for 22 yards and 0 td","Buffalo Bills / 1st / 13th pick / 2004"
"5","WR","Josh Reed",28,6,13,"56 catches for 597 yards, 1 td","Buffalo Bills / 2nd / 36th pick / 2002"
"6","TE","Derek Schouman",23,1,12,"15 catches for 153 yards, 1 td","Buffalo Bills / 7th / 222nd pick / 2007"
"7","LT","Jason Peters*",26,4,13,"1 fumble recovered",""
"8","LG","Derrick Dockery",28,5,16,"1 fumble recovered","Washington Redskins / 3rd / 81st pick / 2003"
"9","C","Duke Preston",26,3,11,"2 fumbles recovered","Buffalo Bills / 4th / 122nd pick / 2005"
"10","RG","Brad Butler",25,2,13,"","Buffalo Bills / 5th / 143rd pick / 2006"
"11","RT","Langston Walker",29,6,16,"1 fumble recovered","Oakland Raiders / 2nd / 53rd pick / 2002"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Ryan Denney",31,6,11,"","Buffalo Bills / 2nd / 61st pick / 2002"
"14","DE","Chris Kelsay",29,5,16,"","Buffalo Bills / 2nd / 48th pick / 2003"
"15","LDT","Marcus Stroud",30,7,16,"2.5 sacks, 0 interceptions, 2 fumbles recovered","Jacksonville Jaguars / 1st / 13th pick / 2001"
"16","RDT","Kyle Williams",25,2,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 5th / 134th pick / 2006"
"17","MLB","Paul Posluszny",24,1,16,"0.0 sacks, 1 interception, 1 fumble recovered","Buffalo Bills / 2nd / 34th pick / 2007"
"18","LB","Keith Ellison",24,2,14,"","Buffalo Bills / 6th / 178th pick / 2006"
"19","LB","Kawika Mitchell",29,5,15,"","Kansas City Chiefs / 2nd / 47th pick / 2003"
"20","LCB","Terrence McGee",28,5,13,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Buffalo Bills / 4th / 111th pick / 2003"
"21","RCB","Jabari Greer",26,4,10,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"22","SS","Donte Whitner",23,2,13,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 8th pick / 2006"
"23","FS","Ko Simpson",25,2,11,"","Buffalo Bills / 4th / 105th pick / 2006"
