"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Joe Flacco",27,"4",16,"317 for 531, 3,817 yards, 22 td, 10 int, & 32 rushes for 22 yards and 3 td","Baltimore Ravens / 1st / 18th pick / 2008"
"3","RB","Ray Rice*",25,"4",16,"257 rushes for 1,143 yards, 9 td, & 61 catches for 478 yards and 1 td","Baltimore Ravens / 2nd / 55th pick / 2008"
"4","FB","Vonta Leach*+",31,"8",13,"9 rushes for 32 yards, 1 td, & 21 catches for 143 yards and 0 td",""
"5","WR","Anquan Boldin",32,"9",15,"65 catches for 921 yards, 4 td, & 1 rush for 3 yards and 0 td","Arizona Cardinals / 2nd / 54th pick / 2003"
"6","WR","Torrey Smith",23,"1",16,"49 catches for 855 yards, 8 td, & 3 rushes for 9 yards and 0 td","Baltimore Ravens / 2nd / 58th pick / 2011"
"7","TE","Ed Dickson",25,"2",11,"21 catches for 225 yards, 0 td","Baltimore Ravens / 3rd / 70th pick / 2010"
"8","LT","Michael Oher",26,"3",16,"1 fumble recovered","Baltimore Ravens / 1st / 23rd pick / 2009"
"9","C","Matt Birk",36,"14",16,"1 fumble recovered","Minnesota Vikings / 6th / 173rd pick / 1998"
"10","RG","Marshal Yanda*",28,"5",14,"","Baltimore Ravens / 3rd / 86th pick / 2007"
"11","RT","Kelechi Osemele",23,"Rook",16,"","Baltimore Ravens / 2nd / 60th pick / 2012"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DT","Haloti Ngata*",28,"6",14,"","Baltimore Ravens / 1st / 12th pick / 2006"
"14","NT","Ma'ake Kemoeatu",33,"10",13,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"15","LB","Albert McClellan",26,"1",11,"",""
"16","LB","Terrell Suggs",30,"9",8,"","Baltimore Ravens / 1st / 10th pick / 2003"
"17","LB","Courtney Upshaw",23,"Rook",9,"","Baltimore Ravens / 2nd / 35th pick / 2012"
"18","LCB","Corey Graham",27,"5",8,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Chicago Bears / 5th / 168th pick / 2007"
"19","RCB","Cary Williams",28,"4",16,"1.0 sacks, 4 interceptions, 0 fumbles recovered","Tennessee Titans / 7th / 229th pick / 2008"
"20","SS","Bernard Pollard",28,"6",13,"2.0 sacks, 1 interception, 0 fumbles recovered","Kansas City Chiefs / 2nd / 54th pick / 2006"
"21","FS","Ed Reed*",34,"10",16,"0.0 sacks, 4 interceptions, 3 fumbles recovered","Baltimore Ravens / 1st / 24th pick / 2002"
