"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Mike Tomczak",34,"11",15,"222 for 401, 2,767 yards, 15 td, 17 int, & 22 rushes for -7 yards and 0 td",""
"3","RB","Jerome Bettis*+",24,"3",12,"320 rushes for 1,431 yards, 11 td, & 22 catches for 122 yards and 0 td","Los Angeles Rams / 1st / 10th pick / 1993"
"4","FB","Tim Lester",28,"4",13,"8 rushes for 20 yards, 1 td, & 7 catches for 70 yards and 0 td","Los Angeles Rams / 10th / 255th pick / 1992"
"5","WR","Andre Hastings",26,"3",10,"72 catches for 739 yards, 6 td, & 4 rushes for 71 yards and 0 td","Pittsburgh Steelers / 3rd / 76th pick / 1993"
"6","WR","Charles Johnson",24,"2",12,"60 catches for 1,008 yards, 3 td","Pittsburgh Steelers / 1st / 17th pick / 1994"
"7","TE","Mark Bruener",24,"1",12,"12 catches for 141 yards, 0 td","Pittsburgh Steelers / 1st / 27th pick / 1995"
"8","LT","John Jackson",31,"8",16,"1 fumble recovered","Pittsburgh Steelers / 10th / 252nd pick / 1988"
"9","LG","Will Wolford",32,"10",16,"","Buffalo Bills / 1st / 20th pick / 1986"
"10","C","Dermontti Dawson*+",31,"8",16,"","Pittsburgh Steelers / 2nd / 44th pick / 1988"
"11","RG","Brendan Stai",24,"1",9,"","Pittsburgh Steelers / 3rd / 91st pick / 1995"
"12","RT","Justin Strzelczyk",28,"6",16,"","Pittsburgh Steelers / 11th / 293rd pick / 1990"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Brentson Buckner",25,"2",14,"3.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 2nd / 50th pick / 1994"
"15","NT","Joel Steed",27,"4",14,"0.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 3rd / 67th pick / 1992"
"16","RDE","Kevin Henry",28,"3",10,"1.5 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 4th / 108th pick / 1993"
"17","LOLB","Jason Gildon",24,"2",13,"7.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 3rd / 88th pick / 1994"
"18","LILB","Levon Kirkland*",27,"4",16,"4.0 sacks, 4 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 2nd / 38th pick / 1992"
"19","RILB","Jerry Olsavsky",29,"7",13,"0.5 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 10th / 258th pick / 1989"
"20","ROLB","Chad Brown*+",26,"3",14,"13.0 sacks, 2 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 2nd / 44th pick / 1993"
"21","LCB","Rod Woodson*",31,"9",16,"1.0 sacks, 6 interceptions, 3 fumbles recovered","Pittsburgh Steelers / 1st / 10th pick / 1987"
"22","RCB","Willie Williams",26,"3",14,"1.0 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 6th / 162nd pick / 1993"
"23","SS","Carnell Lake*",29,"7",13,"2.0 sacks, 1 interception, 2 fumbles recovered","Pittsburgh Steelers / 2nd / 34th pick / 1989"
"24","FS","Darren Perry",28,"4",16,"1.0 sacks, 5 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 8th / 203rd pick / 1992"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Norm Johnson",36,"14",0,"23 of 30 field goals & 37 of 37 extra points",""
"27","P","Josh Miller",26,"Rook",0,"55 punts for a 41.0 average, 0 blocked",""
"28","PR","Andre Hastings",26,"3",10,"37 punt returns for a 6.5 average and 0 td","Pittsburgh Steelers / 3rd / 76th pick / 1993"
"29","KR","Jahine Arnold",23,"Rook",0,"19 kick returns for a 22.4 average and 0 td","Pittsburgh Steelers / 4th / 132nd pick / 1996"
