"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","David Garrard",29,"5",12,"208 for 325, 2,509 yards, 18 td, 3 int, & 49 rushes for 185 yards and 1 td","Jacksonville Jaguars / 4th / 108th pick / 2002"
"3","RB","Fred Taylor*",31,"9",15,"223 rushes for 1,202 yards, 5 td, & 9 catches for 58 yards and 0 td","Jacksonville Jaguars / 1st / 9th pick / 1998"
"4","FB","Greg Jones",26,"3",11,"42 rushes for 119 yards, 2 td, & 11 catches for 99 yards and 2 td","Jacksonville Jaguars / 2nd / 55th pick / 2004"
"5","WR","Dennis Northcutt",30,"7",11,"44 catches for 601 yards, 4 td, & 6 rushes for 27 yards and 0 td","Cleveland Browns / 2nd / 32nd pick / 2000"
"6","WR","Ernest Wilford",28,"3",14,"45 catches for 518 yards, 3 td","Jacksonville Jaguars / 4th / 120th pick / 2004"
"7","TE","Marcedes Lewis",23,"1",16,"37 catches for 391 yards, 2 td","Jacksonville Jaguars / 1st / 28th pick / 2006"
"8","LT","Khalif Barnes",25,"2",14,"","Jacksonville Jaguars / 2nd / 52nd pick / 2005"
"9","LG","Vince Manuwai",27,"4",15,"","Jacksonville Jaguars / 3rd / 72nd pick / 2003"
"10","C","Brad Meester",30,"7",11,"","Jacksonville Jaguars / 2nd / 60th pick / 2000"
"11","RG","Chris Naeole",33,"10",8,"1 fumble recovered","New Orleans Saints / 1st / 10th pick / 1997"
"12","RG","Maurice Williams",28,"6",10,"","Jacksonville Jaguars / 2nd / 43rd pick / 2001"
"13","RT","Tony Pashos",27,"3",15,"","Baltimore Ravens / 5th / 173rd pick / 2003"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Reggie Hayward",28,"6",10,"","Denver Broncos / 3rd / 87th pick / 2001"
"16","DE","Bobby McCray",26,"3",9,"","Jacksonville Jaguars / 7th / 249th pick / 2004"
"17","DE","Paul Spicer",32,"8",12,"",""
"18","DT","John Henderson",28,"5",15,"","Jacksonville Jaguars / 1st / 9th pick / 2002"
"19","DT","Rob Meier",30,"7",9,"","Jacksonville Jaguars / 7th / 241st pick / 2000"
"20","DT","Marcus Stroud",29,"6",9,"","Jacksonville Jaguars / 1st / 13th pick / 2001"
"21","MLB","Mike Peterson",31,"8",10,"2.0 sacks, 1 interception, 1 fumble recovered","Indianapolis Colts / 2nd / 36th pick / 1999"
"22","LB","Justin Durant",22,"Rook",8,"","Jacksonville Jaguars / 2nd / 48th pick / 2007"
"23","LB","Clint Ingram",24,"1",11,"","Jacksonville Jaguars / 3rd / 80th pick / 2006"
"24","LB","Daryl Smith",25,"3",15,"","Jacksonville Jaguars / 2nd / 39th pick / 2004"
"25","LCB","Rashean Mathis",27,"4",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Jacksonville Jaguars / 2nd / 39th pick / 2003"
"26","RCB","Brian Williams",28,"5",14,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Minnesota Vikings / 4th / 105th pick / 2002"
"27","SS","Sammy Knight",32,"10",15,"0.0 sacks, 4 interceptions, 0 fumbles recovered",""
"28","FS","Reggie Nelson",24,"Rook",15,"1.0 sacks, 5 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 1st / 21st pick / 2007"
