"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Josh McCown",36,"13",8,"186 for 292, 2,109 yards, 12 td, 4 int, & 20 rushes for 98 yards and 1 td","Arizona Cardinals / 3rd / 81st pick / 2002"
"3","RB","Isaiah Crowell",22,"1",9,"185 rushes for 706 yards, 4 td, & 19 catches for 182 yards and 1 td",""
"4","WR","Travis Benjamin",26,"3",15,"68 catches for 966 yards, 5 td, & 4 rushes for 12 yards and 0 td","Cleveland Browns / 4th / 100th pick / 2012"
"5","WR","Andrew Hawkins",29,"4",8,"27 catches for 276 yards, 0 td",""
"6","TE","Gary Barnidge*",30,"7",13,"79 catches for 1,043 yards, 9 td","Carolina Panthers / 5th / 141st pick / 2008"
"7","TE","Jim Dray",29,"5",10,"6 catches for 61 yards, 0 td","Arizona Cardinals / 7th / 233rd pick / 2010"
"8","LT","Joe Thomas*+",31,"8",16,"1 fumble recovered","Cleveland Browns / 1st / 3rd pick / 2007"
"9","LG","Joel Bitonio",24,"1",10,"","Cleveland Browns / 2nd / 35th pick / 2014"
"10","C","Alex Mack*",30,"6",16,"","Cleveland Browns / 1st / 21st pick / 2009"
"11","RG","John Greco",30,"7",14,"","St. Louis Rams / 3rd / 65th pick / 2008"
"12","RT","Mitchell Schwartz",26,"3",16,"2 fumbles recovered","Cleveland Browns / 2nd / 37th pick / 2012"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Desmond Bryant",30,"6",14,"",""
"15","DE","Randy Starks",32,"11",15,"","Tennessee Titans / 3rd / 71st pick / 2004"
"16","NT","Danny Shelton",22,"Rook",15,"","Cleveland Browns / 1st / 12th pick / 2015"
"17","MLB","Karlos Dansby",34,"11",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Arizona Cardinals / 2nd / 33rd pick / 2004"
"18","LB","Paul Kruger",29,"6",15,"","Baltimore Ravens / 2nd / 57th pick / 2009"
"19","LB","Nate Orchard",22,"Rook",11,"","Cleveland Browns / 2nd / 51st pick / 2015"
"20","LB","Craig Robertson",27,"4",9,"",""
"21","RCB","Tramon Williams",32,"8",15,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"22","SS","Donte Whitner",30,"9",14,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 8th pick / 2006"
"23","FS","Tashaun Gipson",25,"3",13,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
