"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Brian Griese",27,"4",13,"291 for 436, 3,214 yards, 15 td, 15 int, & 37 rushes for 107 yards and 1 td","Denver Broncos / 3rd / 91st pick / 1998"
"3","RB","Clinton Portis",21,"Rook",12,"273 rushes for 1,508 yards, 15 td, & 33 catches for 364 yards and 2 td","Denver Broncos / 2nd / 51st pick / 2002"
"4","FB","Mike Anderson",29,"2",12,"84 rushes for 386 yards, 2 td, & 18 catches for 167 yards and 2 td","Denver Broncos / 6th / 189th pick / 2000"
"5","WR","Ed McCaffrey",34,"11",16,"69 catches for 903 yards, 2 td, & 2 rushes for 22 yards and 0 td","New York Giants / 3rd / 83rd pick / 1991"
"6","WR","Rod Smith",32,"7",16,"89 catches for 1,027 yards, 5 td, & 6 rushes for 9 yards and 0 td",""
"7","TE","Shannon Sharpe",34,"12",13,"61 catches for 686 yards, 3 td","Denver Broncos / 7th / 192nd pick / 1990"
"8","LT","Ephraim Salaam",26,"4",16,"","Atlanta Falcons / 7th / 199th pick / 1998"
"9","LG","Steve Herndon",25,"1",9,"",""
"10","C","Ben Hamilton",25,"Rook",16,"","Denver Broncos / 4th / 113th pick / 2001"
"11","RG","Dan Neil",29,"5",16,"1 fumble recovered","Denver Broncos / 3rd / 67th pick / 1997"
"12","RT","Matt Lepsis",28,"4",15,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Kavika Pittman",28,"6",15,"","Dallas Cowboys / 2nd / 37th pick / 1996"
"15","DE","Trevor Pryce*",27,"5",16,"","Denver Broncos / 1st / 28th pick / 1997"
"16","LDT","Lional Dalton",27,"4",13,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"17","RDT","Chester McGlockton",33,"10",15,"2.5 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Raiders / 1st / 16th pick / 1992"
"18","MLB","Al Wilson*",25,"3",15,"5.0 sacks, 0 interceptions, 2 fumbles recovered","Denver Broncos / 1st / 31st pick / 1999"
"19","LB","Ian Gold",24,"2",16,"","Denver Broncos / 2nd / 40th pick / 2000"
"20","LB","John Mobley",29,"6",16,"","Denver Broncos / 1st / 15th pick / 1996"
"21","LCB","Deltha O'Neal",25,"2",14,"0.0 sacks, 5 interceptions, 1 fumble recovered","Denver Broncos / 1st / 15th pick / 2000"
"22","RCB","Denard Walker",29,"5",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Tennessee Oilers / 3rd / 75th pick / 1997"
"23","SS","Kenoy Kennedy",25,"2",15,"","Denver Broncos / 2nd / 45th pick / 2000"
"24","FS","Izell Reese",28,"4",15,"0.5 sacks, 0 interceptions, 0 fumbles recovered","Dallas Cowboys / 6th / 188th pick / 1998"
