"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Ryan",23,"Rook",16,"265 for 434, 3,440 yards, 16 td, 11 int, & 55 rushes for 104 yards and 1 td","Atlanta Falcons / 1st / 3rd pick / 2008"
"3","RB","Michael Turner*+",26,"4",16,"376 rushes for 1,699 yards, 17 td, & 6 catches for 41 yards and 0 td","San Diego Chargers / 5th / 154th pick / 2004"
"4","FB","Ovie Mughelli",28,"5",13,"5 rushes for 16 yards, 0 td, & 8 catches for 57 yards and 0 td","Baltimore Ravens / 4th / 134th pick / 2003"
"5","WR","Michael Jenkins",26,"4",12,"50 catches for 777 yards, 3 td","Atlanta Falcons / 1st / 29th pick / 2004"
"6","WR","Roddy White*",27,"3",15,"88 catches for 1,382 yards, 7 td, & 2 rushes for 4 yards and 0 td","Atlanta Falcons / 1st / 27th pick / 2005"
"7","TE","Ben Hartsock",28,"4",11,"3 catches for 26 yards, 0 td","Indianapolis Colts / 3rd / 68th pick / 2004"
"8","TE","Justin Peelle",29,"6",11,"15 catches for 159 yards, 2 td","San Diego Chargers / 4th / 103rd pick / 2002"
"9","LT","Todd Weiner",33,"10",11,"","Seattle Seahawks / 2nd / 47th pick / 1998"
"10","LG","Justin Blalock",25,"1",16,"2 fumbles recovered","Atlanta Falcons / 2nd / 39th pick / 2007"
"11","C","Todd McClure",31,"8",16,"","Atlanta Falcons / 7th / 237th pick / 1999"
"12","RG","Harvey Dahl",27,"2",16,"",""
"13","RT","Tyson Clabo",27,"2",16,"",""
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","John Abraham",30,"8",16,"","New York Jets / 1st / 13th pick / 2000"
"16","DE","Jamaal Anderson",22,"1",15,"","Atlanta Falcons / 1st / 8th pick / 2007"
"17","DT","Jonathan Babineaux",27,"3",16,"","Atlanta Falcons / 2nd / 59th pick / 2005"
"18","DT","Grady Jackson",35,"11",14,"","Oakland Raiders / 6th / 193rd pick / 1997"
"19","MLB","Curtis Lofton",22,"Rook",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Atlanta Falcons / 2nd / 37th pick / 2008"
"20","LB","Michael Boley",26,"3",12,"","Atlanta Falcons / 5th / 160th pick / 2005"
"21","LB","Keith Brooking",33,"10",16,"","Atlanta Falcons / 1st / 12th pick / 1998"
"22","LCB","Domonique Foxworth",25,"3",10,"0.0 sacks, 1 interception, 0 fumbles recovered","Denver Broncos / 3rd / 97th pick / 2005"
"23","RCB","Chris Houston",24,"1",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Atlanta Falcons / 2nd / 41st pick / 2007"
"24","SS","Lawyer Milloy",35,"12",15,"0.0 sacks, 1 interception, 0 fumbles recovered","New England Patriots / 2nd / 36th pick / 1996"
"25","FS","Erik Coleman",26,"4",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","New York Jets / 5th / 143rd pick / 2004"
