"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Matthew Stafford*",26,5,16,"363 for 602, 4,257 yards, 22 td, 12 int, & 43 rushes for 93 yards and 2 td","Detroit Lions / 1st / 1st pick / 2009"
"3","RB","Reggie Bush",29,8,9,"76 rushes for 297 yards, 2 td, & 40 catches for 253 yards and 0 td","New Orleans Saints / 1st / 2nd pick / 2006"
"4","WR","Calvin Johnson*",29,7,13,"71 catches for 1,077 yards, 8 td","Detroit Lions / 1st / 2nd pick / 2007"
"5","WR","Jeremy Ross",26,3,13,"24 catches for 314 yards, 1 td, & 2 rushes for -1 yards and 0 td",""
"6","WR","Golden Tate*",26,4,16,"99 catches for 1,331 yards, 4 td, & 5 rushes for 30 yards and 0 td","Seattle Seahawks / 2nd / 60th pick / 2010"
"7","TE","Brandon Pettigrew",29,5,9,"10 catches for 70 yards, 0 td","Detroit Lions / 1st / 20th pick / 2009"
"8","LT","Riley Reiff",26,2,15,"1 fumble recovered","Detroit Lions / 1st / 23rd pick / 2012"
"9","LG","Rob Sims",31,8,16,"1 fumble recovered","Seattle Seahawks / 4th / 128th pick / 2006"
"10","C","Dominic Raiola",36,13,15,"","Detroit Lions / 2nd / 50th pick / 2001"
"11","RG","Larry Warford",23,1,13,"","Detroit Lions / 3rd / 65th pick / 2013"
"12","RT","LaAdrian Waddle",23,1,10,"",""
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Ezekiel Ansah",25,1,16,"","Detroit Lions / 1st / 5th pick / 2013"
"15","DE","Jason Jones",28,6,16,"","Tennessee Titans / 2nd / 54th pick / 2008"
"16","DT","Nick Fairley",26,3,8,"","Detroit Lions / 1st / 13th pick / 2011"
"17","DT","C.J. Mosley",31,9,8,"","Minnesota Vikings / 6th / 191st pick / 2005"
"18","DT","Ndamukong Suh*+",27,4,16,"","Detroit Lions / 1st / 2nd pick / 2010"
"19","MLB","Tahir Whitehead",24,2,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Detroit Lions / 5th / 138th pick / 2012"
"20","LB","DeAndre Levy",27,5,16,"","Detroit Lions / 3rd / 76th pick / 2009"
"21","CB","Rashean Mathis",34,11,16,"0.0 sacks, 1 interception, 0 fumbles recovered","Jacksonville Jaguars / 2nd / 39th pick / 2003"
"22","CB","Darius Slay",23,1,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Detroit Lions / 2nd / 36th pick / 2013"
"23","SS","James Ihedigbo",31,6,13,"2.0 sacks, 4 interceptions, 1 fumble recovered",""
"24","FS","Glover Quin*",28,5,16,"0.0 sacks, 7 interceptions, 0 fumbles recovered","Houston Texans / 4th / 112th pick / 2009"
