"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jeff Hostetler",31,7,9,"103 for 192, 1,225 yards, 8 td, 3 int, & 35 rushes for 172 yards and 3 td","New York Giants / 3rd / 59th pick / 1984"
"3","RB","Rodney Hampton*",23,2,16,"257 rushes for 1,141 yards, 14 td, & 28 catches for 215 yards and 0 td","New York Giants / 1st / 24th pick / 1990"
"4","FB","Jarrod Bunch",24,1,13,"104 rushes for 501 yards, 3 td, & 11 catches for 50 yards and 1 td","New York Giants / 1st / 27th pick / 1991"
"5","WR","Stephen Baker",28,5,11,"17 catches for 333 yards, 2 td","New York Giants / 3rd / 83rd pick / 1987"
"6","WR","Mark Ingram",27,5,12,"27 catches for 408 yards, 1 td","New York Giants / 1st / 28th pick / 1987"
"7","TE","Howard Cross",25,3,16,"27 catches for 357 yards, 2 td","New York Giants / 6th / 158th pick / 1989"
"8","LT","Jumbo Elliott",27,4,16,"","New York Giants / 2nd / 36th pick / 1988"
"9","LG","William Roberts",30,8,15,"","New York Giants / 1st / 27th pick / 1984"
"10","C","Bart Oates",34,7,15,"",""
"11","RG","Eric Moore",27,4,10,"","New York Giants / 1st / 10th pick / 1988"
"12","RT","Doug Riesenberg",27,5,16,"2 fumbles recovered","New York Giants / 6th / 168th pick / 1987"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Eric Dorsey",28,6,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 1st / 19th pick / 1986"
"15","NT","Erik Howard",28,6,15,"0.0 sacks, 0 interceptions, 3 fumbles recovered","New York Giants / 2nd / 46th pick / 1986"
"16","RDE","Leonard Marshall",31,9,12,"4.0 sacks, 0 interceptions, 2 fumbles recovered","New York Giants / 2nd / 37th pick / 1983"
"17","LOLB","Carl Banks",30,8,15,"4.0 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 1st / 3rd pick / 1984"
"18","LILB","Pepper Johnson",28,6,16,"1.0 sacks, 2 interceptions, 2 fumbles recovered","New York Giants / 2nd / 51st pick / 1986"
"19","RILB","Steve DeOssie",30,8,11,"","Dallas Cowboys / 4th / 110th pick / 1984"
"20","ROLB","Lawrence Taylor",33,11,9,"5.0 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 1st / 2nd pick / 1981"
"21","LCB","Mark Collins",28,6,14,"0.0 sacks, 1 interception, 0 fumbles recovered","New York Giants / 2nd / 44th pick / 1986"
"22","RCB","Perry Williams",31,8,16,"0.0 sacks, 1 interception, 0 fumbles recovered","New York Giants / 7th / 178th pick / 1983"
"23","SS","Lamar McGriggs",24,1,10,"0.0 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 8th / 223rd pick / 1991"
"24","FS","Greg Jackson",26,3,16,"0.0 sacks, 4 interceptions, 1 fumble recovered","New York Giants / 3rd / 78th pick / 1989"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Matt Bahr",36,13,0,"16 of 21 field goals & 29 of 29 extra points","Pittsburgh Steelers / 6th / 165th pick / 1979"
"27","P","Sean Landeta",30,7,0,"53 punts for a 43.7 average, 2 blocked",""
"28","PR","Dave Meggett",26,3,0,"27 punt returns for a 8.9 average and 0 td","New York Giants / 5th / 132nd pick / 1989"
"29","KR","Joey Smith",23,1,1,"30 kick returns for a 18.8 average and 0 td",""
