"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Bernie Kosar",23,"1",16,"310 for 531, 3,854 yards, 17 td, 10 int, & 24 rushes for 19 yards and 0 td","Cleveland Browns / 1st / 1st pick / 1985 Supp"
"3","RB","Curtis Dickey",30,"6",10,"135 rushes for 523 yards, 6 td, & 10 catches for 78 yards and 0 td","Baltimore Colts / 1st / 5th pick / 1980"
"4","FB","Kevin Mack",24,"1",12,"174 rushes for 665 yards, 10 td, & 28 catches for 292 yards and 0 td","Cleveland Browns / 1st / 11th pick / 1984 Supp"
"5","WR","Reggie Langhorne",23,"1",15,"39 catches for 678 yards, 1 td, & 1 rush for -11 yards and 0 td","Cleveland Browns / 7th / 175th pick / 1985"
"6","WR","Webster Slaughter",22,"Rook",16,"40 catches for 577 yards, 4 td, & 1 rush for 1 yards and 0 td","Cleveland Browns / 2nd / 43rd pick / 1986"
"7","TE","Ozzie Newsome",30,"8",16,"39 catches for 417 yards, 3 td","Cleveland Browns / 1st / 23rd pick / 1978"
"8","LT","Paul Farren",26,"3",16,"","Cleveland Browns / 12th / 316th pick / 1983"
"9","LG","Larry Williams",23,"Rook",11,"","Cleveland Browns / 10th / 259th pick / 1985"
"10","C","Mike Baab",27,"4",16,"","Cleveland Browns / 5th / 115th pick / 1982"
"11","RG","Dan Fike",25,"1",16,"1 fumble recovered","New York Jets / 10th / 274th pick / 1983"
"12","RT","Cody Risien*",29,"7",16,"2 fumbles recovered","Cleveland Browns / 7th / 183rd pick / 1979"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Reggie Camp",25,"3",16,"7.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 3rd / 68th pick / 1983"
"15","NT","Bob Golic*",29,"7",16,"","New England Patriots / 2nd / 52nd pick / 1979"
"16","RDE","Carl Hairston",34,"10",16,"9.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 7th / 191st pick / 1976"
"17","LOLB","Chip Banks*",27,"4",16,"4.5 sacks, 0 interceptions, 2 fumbles recovered","Cleveland Browns / 1st / 3rd pick / 1982"
"18","LILB","Eddie Johnson",27,"5",16,"","Cleveland Browns / 7th / 187th pick / 1981"
"19","RILB","Anthony Griggs",26,"4",15,"0.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 4th / 105th pick / 1982"
"20","ROLB","Clay Matthews",30,"8",16,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 12th pick / 1978"
"21","LCB","Frank Minnifield*",26,"2",15,"0.0 sacks, 3 interceptions, 2 fumbles recovered",""
"22","RCB","Hanford Dixon*+",28,"5",16,"0.0 sacks, 5 interceptions, 2 fumbles recovered","Cleveland Browns / 1st / 22nd pick / 1981"
"23","SS","Ray Ellis",27,"5",15,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Philadelphia Eagles / 12th / 331st pick / 1981"
"24","FS","Chris Rockins",24,"2",16,"0.0 sacks, 2 interceptions, 3 fumbles recovered","Cleveland Browns / 2nd / 48th pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Matt Bahr",30,"7",0,"20 of 26 field goals & 30 of 30 extra points","Pittsburgh Steelers / 6th / 165th pick / 1979"
"27","P","Jeff Gossett",29,"5",0,"83 punts for a 41.2 average, 0 blocked",""
"28","PR","Gerald McNeil",24,"Rook",0,"40 punt returns for a 8.7 average and 1 td","Cleveland Browns / 2nd / 44th pick / 1984 Supp"
"29","KR","Gerald McNeil",24,"Rook",0,"47 kick returns for a 21.2 average and 1 td","Cleveland Browns / 2nd / 44th pick / 1984 Supp"
