"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Boomer Esiason",29,"6",16,"224 for 402, 3,031 yards, 24 td, 22 int, & 49 rushes for 157 yards and 0 td","Cincinnati Bengals / 2nd / 38th pick / 1984"
"3","RB","James Brooks*",32,"9",15,"195 rushes for 1,004 yards, 5 td, & 26 catches for 269 yards and 4 td","San Diego Chargers / 1st / 24th pick / 1981"
"4","FB","Harold Green",22,"Rook",9,"83 rushes for 353 yards, 1 td, & 12 catches for 90 yards and 1 td","Cincinnati Bengals / 2nd / 38th pick / 1990"
"5","WR","Eddie Brown",28,"5",12,"44 catches for 706 yards, 9 td","Cincinnati Bengals / 1st / 13th pick / 1985"
"6","WR","Tim McGee",26,"4",15,"43 catches for 737 yards, 1 td","Cincinnati Bengals / 1st / 21st pick / 1986"
"7","TE","Rodney Holman*",30,"8",15,"40 catches for 596 yards, 5 td","Cincinnati Bengals / 3rd / 82nd pick / 1982"
"8","LT","Anthony Munoz*+",32,"10",16,"","Cincinnati Bengals / 1st / 3rd pick / 1980"
"9","LG","Bruce Reimers",30,"6",12,"","Cincinnati Bengals / 8th / 204th pick / 1984"
"10","C","Bruce Kozerski",28,"6",16,"","Cincinnati Bengals / 9th / 231st pick / 1984"
"11","RG","Ken Moyer",24,"1",16,"",""
"12","RT","Joe Walter",27,"5",16,"","Cincinnati Bengals / 7th / 181st pick / 1985"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Skip McClendon",26,"3",13,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 3rd / 77th pick / 1987"
"15","NT","Tim Krumrie",30,"7",15,"2.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 10th / 276th pick / 1983"
"16","RDE","David Grant",25,"2",9,"1.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 4th / 84th pick / 1988"
"17","LOLB","Leon White",27,"4",13,"1.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 5th / 123rd pick / 1986"
"18","LILB","Carl Zander",27,"5",13,"0.0 sacks, 1 interception, 2 fumbles recovered","Cincinnati Bengals / 2nd / 43rd pick / 1985"
"19","RILB","Kevin Walker",25,"2",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 3rd / 57th pick / 1988"
"20","ROLB","James Francis",22,"Rook",16,"8.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 1st / 12th pick / 1990"
"21","LCB","Lewis Billups",27,"4",14,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Cincinnati Bengals / 2nd / 38th pick / 1986"
"22","RCB","Carl Carter",26,"4",11,"0.0 sacks, 0 interceptions, 3 fumbles recovered","St. Louis Cardinals / 4th / 89th pick / 1986"
"23","SS","David Fulcher*",26,"4",12,"1.0 sacks, 4 interceptions, 0 fumbles recovered","Cincinnati Bengals / 3rd / 78th pick / 1986"
"24","FS","Solomon Wilcots",26,"3",10,"0.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 8th / 215th pick / 1987"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jim Breech",34,"11",0,"17 of 21 field goals & 41 of 44 extra points","Detroit Lions / 8th / 206th pick / 1978"
"27","P","Lee Johnson",29,"5",0,"64 punts for a 42.3 average, 0 blocked","Houston Oilers / 5th / 138th pick / 1985"
"28","PR","Mitchell Price",23,"Rook",1,"29 punt returns for a 8.7 average and 1 td","Cincinnati Bengals / 9th / 234th pick / 1990"
"29","KR","Stanford Jennings",28,"6",0,"29 kick returns for a 20.1 average and 0 td","Cincinnati Bengals / 3rd / 65th pick / 1984"
