"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","RB","Darren McFadden",28,"7",10,"239 rushes for 1,089 yards, 3 td, & 40 catches for 328 yards and 0 td","Oakland Raiders / 1st / 4th pick / 2008"
"3","WR","Dez Bryant",27,"5",9,"31 catches for 401 yards, 3 td","Dallas Cowboys / 1st / 24th pick / 2010"
"4","WR","Terrance Williams",26,"2",13,"52 catches for 840 yards, 3 td","Dallas Cowboys / 3rd / 74th pick / 2013"
"5","TE","Jason Witten",33,"12",16,"77 catches for 713 yards, 3 td","Dallas Cowboys / 3rd / 69th pick / 2003"
"6","LT","Tyron Smith*",25,"4",16,"","Dallas Cowboys / 1st / 9th pick / 2011"
"7","LG","La'el Collins",22,"Rook",11,"",""
"8","C","Travis Frederick*",24,"2",16,"","Dallas Cowboys / 1st / 31st pick / 2013"
"9","RG","Zack Martin*",25,"1",16,"1 fumble recovered","Dallas Cowboys / 1st / 16th pick / 2014"
"10","RT","Doug Free",31,"8",16,"","Dallas Cowboys / 4th / 122nd pick / 2007"
"11","","Defensive Starters",NA,"",NA,"",""
"12","DE","Greg Hardy",27,"5",12,"","Carolina Panthers / 6th / 175th pick / 2010"
"13","DE","Demarcus Lawrence",23,"1",13,"","Dallas Cowboys / 2nd / 34th pick / 2014"
"14","DT","Tyrone Crawford",26,"3",16,"","Dallas Cowboys / 3rd / 81st pick / 2012"
"15","DT","Nick Hayden",29,"7",15,"","Carolina Panthers / 6th / 181st pick / 2008"
"16","MLB","Rolando McClain",26,"5",11,"2.0 sacks, 1 interception, 0 fumbles recovered","Oakland Raiders / 1st / 8th pick / 2010"
"17","LB","Sean Lee*",29,"5",14,"","Dallas Cowboys / 2nd / 55th pick / 2010"
"18","LCB","Brandon Carr",29,"7",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 5th / 140th pick / 2008"
"19","RCB","Morris Claiborne",25,"3",11,"","Dallas Cowboys / 1st / 6th pick / 2012"
"20","SS","Barry Church",27,"5",15,"",""
"21","FS","J.J. Wilcox",24,"2",13,"0.0 sacks, 1 interception, 1 fumble recovered","Dallas Cowboys / 3rd / 80th pick / 2013"
