"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Trent Dilfer",23,"1",16,"224 for 415, 2,774 yards, 4 td, 18 int, & 23 rushes for 115 yards and 2 td","Tampa Bay Buccaneers / 1st / 6th pick / 1994"
"3","RB","Errict Rhett",25,"1",16,"332 rushes for 1,207 yards, 11 td, & 14 catches for 110 yards and 0 td","Tampa Bay Buccaneers / 2nd / 34th pick / 1994"
"4","WR","Lawrence Dawsey",28,"4",10,"30 catches for 372 yards, 0 td","Tampa Bay Buccaneers / 3rd / 66th pick / 1991"
"5","WR","Alvin Harper",27,"4",12,"46 catches for 633 yards, 2 td","Dallas Cowboys / 1st / 12th pick / 1991"
"6","TE","Jackie Harris",27,"5",16,"62 catches for 751 yards, 1 td","Green Bay Packers / 4th / 102nd pick / 1990"
"7","TE","Dave Moore",26,"3",8,"13 catches for 102 yards, 0 td, & 1 rush for 4 yards and 0 td","Miami Dolphins / 7th / 191st pick / 1992"
"8","LT","Paul Gruber",30,"7",16,"2 fumbles recovered","Tampa Bay Buccaneers / 1st / 4th pick / 1988"
"9","LG","Jim Pyne",24,"Rook",13,"1 fumble recovered","Tampa Bay Buccaneers / 7th / 200th pick / 1994"
"10","C","Tony Mayberry",28,"5",16,"","Tampa Bay Buccaneers / 4th / 108th pick / 1990"
"11","RG","Ian Beckles",28,"5",15,"2 fumbles recovered","Tampa Bay Buccaneers / 5th / 114th pick / 1990"
"12","RT","Scott Dill",29,"7",12,"","Phoenix Cardinals / 9th / 233rd pick / 1988"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Chidi Ahanotu",25,"2",15,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 6th / 145th pick / 1993"
"15","LDT","Mark Wheeler",25,"3",12,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 3rd / 59th pick / 1992"
"16","RDT","Warren Sapp",23,"Rook",8,"3.0 sacks, 1 interception, 0 fumbles recovered","Tampa Bay Buccaneers / 1st / 12th pick / 1995"
"17","RDE","Eric Curry",25,"2",16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 6th pick / 1993"
"18","LLB","Lonnie Marts",27,"4",13,"0.0 sacks, 1 interception, 1 fumble recovered",""
"19","MLB","Hardy Nickerson",30,"8",16,"1.5 sacks, 0 interceptions, 3 fumbles recovered","Pittsburgh Steelers / 5th / 122nd pick / 1987"
"20","RLB","Derrick Brooks",22,"Rook",13,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 1st / 28th pick / 1995"
"21","LCB","Martin Mayhew",30,"6",13,"0.0 sacks, 5 interceptions, 1 fumble recovered","Buffalo Bills / 10th / 262nd pick / 1988"
"22","RCB","Charles Dimry",29,"7",16,"0.0 sacks, 1 interception, 2 fumbles recovered","Atlanta Falcons / 5th / 110th pick / 1988"
"23","SS","John Lynch",24,"2",6,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 3rd / 82nd pick / 1993"
"24","FS","Thomas Everett",31,"8",10,"1.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 4th / 94th pick / 1987"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Michael Husted",25,"2",0,"19 of 26 field goals & 25 of 25 extra points",""
"27","P","Reggie Roby",34,"12",0,"77 punts for a 42.8 average, 1 blocked","Miami Dolphins / 6th / 167th pick / 1983"
"28","PR","Bobby Joe Edmonds",31,"9",0,"29 punt returns for a 10.1 average and 0 td","Seattle Seahawks / 5th / 126th pick / 1986"
"29","KR","Bobby Joe Edmonds",31,"9",0,"58 kick returns for a 19.8 average and 0 td","Seattle Seahawks / 5th / 126th pick / 1986"
