"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Mike Tomczak",30,"7",8,"120 for 211, 1,693 yards, 7 td, 7 int, & 24 rushes for 39 yards and 0 td",""
"3","RB","Leroy Hoard",24,"2",9,"54 rushes for 236 yards, 0 td, & 26 catches for 310 yards and 1 td","Cleveland Browns / 2nd / 45th pick / 1990"
"4","FB","Tommy Vardell",23,"Rook",10,"99 rushes for 369 yards, 0 td, & 13 catches for 128 yards and 0 td","Cleveland Browns / 1st / 9th pick / 1992"
"5","WR","Michael Jackson",23,"1",14,"47 catches for 755 yards, 7 td, & 1 rush for 21 yards and 0 td","Cleveland Browns / 6th / 141st pick / 1991"
"6","WR","Lawyer Tillman",26,"3",9,"25 catches for 498 yards, 0 td, & 2 rushes for 15 yards and 0 td","Cleveland Browns / 2nd / 31st pick / 1989"
"7","TE","Mark Bavaro",29,"7",16,"25 catches for 315 yards, 2 td","New York Giants / 4th / 100th pick / 1985"
"8","LT","Tony Jones",26,"4",16,"",""
"9","LG","Bob Dahl",24,"Rook",9,"","Cincinnati Bengals / 3rd / 72nd pick / 1991"
"10","C","Jay Hilgenberg",33,"11",16,"",""
"11","RG","Ed King",23,"1",14,"","Cleveland Browns / 2nd / 29th pick / 1991"
"12","RT","Dan Fike",31,"7",16,"","New York Jets / 10th / 274th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Rob Burnett",25,"2",16,"9.0 sacks, 0 interceptions, 2 fumbles recovered","Cleveland Browns / 5th / 129th pick / 1990"
"15","LDT","James Jones",23,"1",16,"4.0 sacks, 0 interceptions, 1 fumble recovered","Cleveland Browns / 3rd / 57th pick / 1991"
"16","RDT","Michael Dean Perry",27,"4",14,"8.5 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 2nd / 50th pick / 1988"
"17","RDE","Anthony Pleasant",24,"2",14,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 3rd / 73rd pick / 1990"
"18","LLB","David Brandon",27,"5",13,"1.0 sacks, 2 interceptions, 3 fumbles recovered","Buffalo Bills / 3rd / 60th pick / 1987"
"19","MLB","Mike Johnson",30,"6",16,"2.0 sacks, 1 interception, 5 fumbles recovered","Cleveland Browns / 1st / 18th pick / 1984 Supp"
"20","RLB","Clay Matthews",36,"14",16,"9.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 1st / 12th pick / 1978"
"21","LCB","Frank Minnifield",32,"8",8,"0.0 sacks, 2 interceptions, 1 fumble recovered",""
"22","RCB","Terry Taylor",31,"8",16,"0.0 sacks, 1 interception, 1 fumble recovered","Seattle Seahawks / 1st / 22nd pick / 1984"
"23","SS","Eric Turner",24,"1",13,"1.0 sacks, 1 interception, 2 fumbles recovered","Cleveland Browns / 1st / 2nd pick / 1991"
"24","FS","Vince Newsome",31,"9",16,"2.0 sacks, 3 interceptions, 0 fumbles recovered","Los Angeles Rams / 4th / 97th pick / 1983"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Matt Stover",24,"1",0,"21 of 29 field goals & 29 of 30 extra points","New York Giants / 12th / 329th pick / 1990"
"27","P","Brian Hansen",32,"8",0,"74 punts for a 41.7 average, 1 blocked","New Orleans Saints / 9th / 237th pick / 1984"
"28","PR","Eric Metcalf",24,"3",5,"44 punt returns for a 9.8 average and 1 td","Cleveland Browns / 1st / 13th pick / 1989"
"29","KR","Randy Baldwin",25,"1",0,"30 kick returns for a 22.5 average and 0 td","Minnesota Vikings / 4th / 92nd pick / 1991"
