"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Eli Manning",25,"2",16,"301 for 522, 3,244 yards, 24 td, 18 int, & 25 rushes for 21 yards and 0 td","San Diego Chargers / 1st / 1st pick / 2004"
"3","RB","Tiki Barber*",31,"9",16,"327 rushes for 1,662 yards, 5 td, & 58 catches for 465 yards and 0 td","New York Giants / 2nd / 36th pick / 1997"
"4","FB","Jim Finn",30,"6",11,"2 rushes for 14 yards, 0 td, & 8 catches for 54 yards and 0 td","Chicago Bears / 7th / 253rd pick / 1999"
"5","WR","Plaxico Burress",29,"6",15,"63 catches for 988 yards, 10 td","Pittsburgh Steelers / 1st / 8th pick / 2000"
"6","WR","Tim Carter",27,"4",8,"22 catches for 253 yards, 2 td","New York Giants / 2nd / 46th pick / 2002"
"7","WR","Amani Toomer",32,"10",8,"32 catches for 360 yards, 3 td, & 1 rush for 0 yards and 0 td","New York Giants / 2nd / 34th pick / 1996"
"8","TE","Jeremy Shockey*",26,"4",15,"66 catches for 623 yards, 7 td","New York Giants / 1st / 14th pick / 2002"
"9","LT","Luke Petitgout",30,"7",9,"1 fumble recovered","New York Giants / 1st / 19th pick / 1999"
"10","LG","David Diehl",26,"3",16,"","New York Giants / 5th / 160th pick / 2003"
"11","C","Shaun O'Hara",29,"6",15,"",""
"12","RG","Chris Snee",24,"2",16,"","New York Giants / 2nd / 34th pick / 2004"
"13","RT","Kareem McKenzie",27,"5",15,"2 fumbles recovered","New York Jets / 3rd / 79th pick / 2001"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Mathias Kiwanuka",23,"Rook",9,"","New York Giants / 1st / 32nd pick / 2006"
"16","DE","Michael Strahan",35,"13",9,"","New York Giants / 2nd / 40th pick / 1993"
"17","DE","Osi Umenyiora",25,"3",11,"","New York Giants / 2nd / 56th pick / 2003"
"18","DT","Fred Robbins",29,"6",16,"","Minnesota Vikings / 2nd / 55th pick / 2000"
"19","NT","Barry Cofield",22,"Rook",16,"1.5 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 4th / 124th pick / 2006"
"20","MLB","Antonio Pierce*",28,"5",16,"1.0 sacks, 1 interception, 2 fumbles recovered",""
"21","LB","Carlos Emmons",33,"10",12,"","Pittsburgh Steelers / 7th / 242nd pick / 1996"
"22","LB","Brandon Short",29,"6",9,"","New York Giants / 4th / 105th pick / 2000"
"23","LCB","Corey Webster",24,"1",10,"1.0 sacks, 1 interception, 1 fumble recovered","New York Giants / 2nd / 43rd pick / 2005"
"24","RCB","Sam Madison",32,"9",12,"0.0 sacks, 2 interceptions, 1 fumble recovered","Miami Dolphins / 2nd / 44th pick / 1997"
"25","SS","Gibril Wilson",25,"2",15,"0.0 sacks, 2 interceptions, 2 fumbles recovered","New York Giants / 5th / 136th pick / 2004"
"26","FS","Will Demps",27,"4",16,"1.0 sacks, 2 interceptions, 2 fumbles recovered",""
