"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Rob Johnson",28,"6",8,"134 for 216, 1,465 yards, 5 td, 7 int, & 36 rushes for 241 yards and 1 td","Jacksonville Jaguars / 4th / 99th pick / 1995"
"3","QB","Alex Van Pelt",31,"6",8,"178 for 307, 2,056 yards, 12 td, 11 int, & 12 rushes for 33 yards and 0 td","Pittsburgh Steelers / 8th / 216th pick / 1993"
"4","RB","Travis Henry",23,"Rook",12,"213 rushes for 729 yards, 4 td, & 22 catches for 179 yards and 0 td","Buffalo Bills / 2nd / 58th pick / 2001"
"5","FB","Larry Centers*",33,"11",13,"34 rushes for 160 yards, 2 td, & 80 catches for 620 yards and 2 td","Phoenix Cardinals / 5th / 115th pick / 1990"
"6","WR","Eric Moulds",28,"5",16,"67 catches for 904 yards, 5 td, & 3 rushes for 3 yards and 0 td","Buffalo Bills / 1st / 24th pick / 1996"
"7","WR","Peerless Price",25,"2",16,"55 catches for 895 yards, 7 td, & 6 rushes for 97 yards and 0 td","Buffalo Bills / 2nd / 53rd pick / 1999"
"8","TE","Jay Riemersma",28,"4",15,"53 catches for 590 yards, 3 td","Buffalo Bills / 7th / 244th pick / 1996"
"9","LT","John Fina",32,"9",12,"","Buffalo Bills / 1st / 27th pick / 1992"
"10","LG","Ruben Brown*",29,"6",16,"","Buffalo Bills / 1st / 14th pick / 1995"
"11","C","Bill Conaty",28,"4",16,"1 fumble recovered",""
"12","RG","Corey Hulsey",24,"Rook",12,"1 fumble recovered",""
"13","RT","Jonas Jennings",24,"Rook",12,"","Buffalo Bills / 3rd / 95th pick / 2001"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Phil Hansen",33,"10",12,"","Buffalo Bills / 2nd / 54th pick / 1991"
"16","DE","Aaron Schobel",24,"Rook",11,"","Buffalo Bills / 2nd / 46th pick / 2001"
"17","LDT","Shawn Price",31,"8",11,"2.0 sacks, 0 interceptions, 0 fumbles recovered",""
"18","RDT","Pat Williams",29,"4",13,"1.5 sacks, 0 interceptions, 0 fumbles recovered",""
"19","MLB","Brandon Spoon",23,"Rook",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Buffalo Bills / 4th / 110th pick / 2001"
"20","LB","Jay Foreman",25,"2",16,"","Buffalo Bills / 5th / 156th pick / 1999"
"21","LB","Keith Newman",24,"2",16,"","Buffalo Bills / 4th / 119th pick / 1999"
"22","LCB","Antoine Winfield",24,"2",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Buffalo Bills / 1st / 23rd pick / 1999"
"23","RCB","Nate Clements",22,"Rook",11,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 21st pick / 2001"
"24","SS","Raion Hill",25,"1",13,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"25","FS","Keion Carpenter",24,"2",10,"",""
