"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Russell Wilson",28,"4",14,"305 for 469, 3,611 yards, 16 td, 11 int, & 60 rushes for 219 yards and 1 td","Seattle Seahawks / 3rd / 75th pick / 2012"
"3","WR","Doug Baldwin",28,"5",13,"79 catches for 913 yards, 6 td, & 1 rush for -4 yards and 0 td",""
"4","WR","Jermaine Kearse",26,"4",13,"35 catches for 429 yards, 0 td",""
"5","TE","Jimmy Graham",30,"6",13,"59 catches for 816 yards, 5 td, & 1 rush for 0 yards and 0 td","New Orleans Saints / 3rd / 95th pick / 2010"
"6","T","Garry Gilliam",26,"2",11,"",""
"7","G","Mark Glowinski",24,"1",14,"","Seattle Seahawks / 4th / 134th pick / 2015"
"8","G","Germain Ifedi",22,"Rook",11,"","Seattle Seahawks / 1st / 31st pick / 2016"
"9","C","Justin Britt",25,"2",13,"","Seattle Seahawks / 2nd / 64th pick / 2014"
"10","","Defensive Starters",NA,"",NA,"",""
"11","DE","Cliff Avril",30,"8",14,"","Detroit Lions / 3rd / 92nd pick / 2008"
"12","DT","Tony McDaniel",31,"10",11,"",""
"13","DT","Ahtyba Rubin",30,"8",14,"","Cleveland Browns / 6th / 190th pick / 2008"
"14","LB","Bobby Wagner",26,"4",14,"","Seattle Seahawks / 2nd / 47th pick / 2012"
"15","LB","K.J. Wright",27,"5",14,"","Seattle Seahawks / 4th / 99th pick / 2011"
"16","CB","Richard Sherman",28,"5",14,"0.0 sacks, 4 interceptions, 1 fumble recovered","Seattle Seahawks / 5th / 154th pick / 2011"
"17","S","Kam Chancellor",28,"6",10,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Seattle Seahawks / 5th / 133rd pick / 2010"
"18","S","Earl Thomas",27,"6",11,"0.0 sacks, 2 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 14th pick / 2010"
"19","DB","DeShawn Shead",28,"4",13,"",""
