"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Alex Smith",30,"9",15,"303 for 464, 3,265 yards, 18 td, 6 int, & 49 rushes for 254 yards and 1 td","San Francisco 49ers / 1st / 1st pick / 2005"
"3","RB","Jamaal Charles*",28,"6",15,"206 rushes for 1,033 yards, 9 td, & 40 catches for 291 yards and 5 td","Kansas City Chiefs / 3rd / 73rd pick / 2008"
"4","WR","Dwayne Bowe",30,"7",15,"60 catches for 754 yards, 0 td","Kansas City Chiefs / 1st / 23rd pick / 2007"
"5","TE","Anthony Fasano",30,"8",13,"25 catches for 226 yards, 4 td","Dallas Cowboys / 2nd / 53rd pick / 2006"
"6","TE","Travis Kelce",25,"1",11,"67 catches for 862 yards, 5 td","Kansas City Chiefs / 3rd / 63rd pick / 2013"
"7","LT","Eric Fisher",23,"1",16,"","Kansas City Chiefs / 1st / 1st pick / 2013"
"8","LG","Mike McGlynn",29,"6",13,"","Philadelphia Eagles / 4th / 109th pick / 2008"
"9","C","Rodney Hudson",25,"3",16,"","Kansas City Chiefs / 2nd / 55th pick / 2011"
"10","RG","Zach Fulton",23,"Rook",16,"","Kansas City Chiefs / 6th / 193rd pick / 2014"
"11","RT","Ryan Harris",29,"7",15,"","Denver Broncos / 3rd / 70th pick / 2007"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Allen Bailey",25,"3",14,"","Kansas City Chiefs / 3rd / 86th pick / 2011"
"14","DE","Jaye Howard",26,"2",10,"","Seattle Seahawks / 4th / 114th pick / 2012"
"15","NT","Dontari Poe*",24,"2",16,"6.0 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 11th pick / 2012"
"16","LOLB","Justin Houston*+",25,"3",16,"22.0 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 3rd / 70th pick / 2011"
"17","LILB","Josh Mauga",27,"4",16,"0.5 sacks, 0 interceptions, 0 fumbles recovered",""
"18","RILB","James-Michael Johnson",25,"2",9,"","Cleveland Browns / 4th / 120th pick / 2012"
"19","ROLB","Tamba Hali*",31,"8",16,"6.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 1st / 20th pick / 2006"
"20","RCB","Sean Smith",27,"5",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Miami Dolphins / 2nd / 61st pick / 2009"
"21","SS","Ron Parker",27,"3",15,"1.0 sacks, 1 interception, 0 fumbles recovered",""
"22","FS","Husain Abdullah",29,"6",16,"0.0 sacks, 1 interception, 0 fumbles recovered",""
