"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dave Krieg",37,"15",16,"304 for 521, 3,554 yards, 16 td, 21 int, & 19 rushes for 29 yards and 0 td",""
"3","RB","Garrison Hearst",24,"2",15,"284 rushes for 1,070 yards, 1 td, & 29 catches for 243 yards and 1 td","Phoenix Cardinals / 1st / 3rd pick / 1993"
"4","FB","Larry Centers*",27,"5",10,"78 rushes for 254 yards, 2 td, & 101 catches for 962 yards and 2 td","Phoenix Cardinals / 5th / 115th pick / 1990"
"5","WR","Rob Moore",27,"5",15,"63 catches for 907 yards, 5 td","New York Jets / 1st / 1st pick / 1990 Supp"
"6","WR","Frank Sanders",22,"Rook",15,"52 catches for 883 yards, 2 td, & 1 rush for 1 yards and 0 td","Arizona Cardinals / 2nd / 47th pick / 1995"
"7","TE","Wendall Gaines",23,"Rook",11,"14 catches for 117 yards, 2 td",""
"8","LT","Ernest Dye",24,"2",6,"","Phoenix Cardinals / 1st / 18th pick / 1993"
"9","LG","Duval Love",32,"10",16,"1 fumble recovered","Los Angeles Rams / 10th / 274th pick / 1985"
"10","C","Ed Cunningham",26,"3",8,"","Phoenix Cardinals / 3rd / 61st pick / 1992"
"11","RG","Anthony Redmon",24,"1",9,"","Arizona Cardinals / 5th / 139th pick / 1994"
"12","RT","Larry Tharpe",25,"3",16,"1 fumble recovered","Detroit Lions / 6th / 145th pick / 1992"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Michael Bankston",25,"3",16,"2.0 sacks, 1 interception, 0 fumbles recovered","Phoenix Cardinals / 4th / 100th pick / 1992"
"15","LDT","Eric Swann*",25,"4",12,"8.5 sacks, 0 interceptions, 2 fumbles recovered","Phoenix Cardinals / 1st / 6th pick / 1991"
"16","RDT","Bernard Wilson",25,"2",14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"17","RDE","Clyde Simmons",31,"9",16,"11.0 sacks, 1 interception, 1 fumble recovered","Philadelphia Eagles / 9th / 233rd pick / 1986"
"18","LLB","Seth Joyner",31,"9",16,"1.0 sacks, 3 interceptions, 3 fumbles recovered","Philadelphia Eagles / 8th / 208th pick / 1986"
"19","MLB","Eric Hill",29,"6",14,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Phoenix Cardinals / 1st / 10th pick / 1989"
"20","RLB","Jamir Miller",22,"1",9,"1.0 sacks, 0 interceptions, 2 fumbles recovered","Arizona Cardinals / 1st / 10th pick / 1994"
"21","LCB","Aeneas Williams*+",27,"4",16,"0.0 sacks, 6 interceptions, 3 fumbles recovered","Phoenix Cardinals / 3rd / 59th pick / 1991"
"22","RCB","Lance Brown",23,"Rook",5,"0.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 5th / 161st pick / 1995"
"23","SS","Lorenzo Lynch",32,"8",11,"1.0 sacks, 1 interception, 1 fumble recovered",""
"24","FS","Brent Alexander",24,"1",13,"0.5 sacks, 2 interceptions, 1 fumble recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Greg Davis",30,"8",0,"30 of 39 field goals & 19 of 19 extra points","Tampa Bay Buccaneers / 9th / 246th pick / 1987"
"27","P","Jeff Feagles*",29,"7",0,"72 punts for a 43.8 average, 0 blocked",""
"28","PR","Anthony Edwards",29,"6",0,"18 punt returns for a 7.3 average and 0 td",""
"29","KR","Ryan Terry",24,"Rook",0,"37 kick returns for a 21.8 average and 0 td",""
