"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Hasselbeck*",28,"4",16,"313 for 513, 3,841 yards, 26 td, 15 int, & 36 rushes for 125 yards and 2 td","Green Bay Packers / 6th / 187th pick / 1998"
"3","RB","Shaun Alexander*",26,"3",15,"326 rushes for 1,435 yards, 14 td, & 42 catches for 295 yards and 2 td","Seattle Seahawks / 1st / 19th pick / 2000"
"4","FB","Mack Strong",32,"9",9,"37 rushes for 174 yards, 1 td, & 29 catches for 216 yards and 0 td",""
"5","WR","Darrell Jackson",25,"3",16,"68 catches for 1,137 yards, 9 td","Seattle Seahawks / 3rd / 80th pick / 2000"
"6","WR","Koren Robinson",23,"2",15,"65 catches for 896 yards, 4 td, & 4 rushes for 15 yards and 0 td","Seattle Seahawks / 1st / 9th pick / 2001"
"7","TE","Itula Mili",30,"5",12,"46 catches for 492 yards, 4 td","Seattle Seahawks / 6th / 174th pick / 1997"
"8","LT","Walter Jones*",29,"6",16,"","Seattle Seahawks / 1st / 6th pick / 1997"
"9","LG","Steve Hutchinson*+",26,"2",16,"","Seattle Seahawks / 1st / 17th pick / 2001"
"10","C","Robbie Tobeck",33,"9",16,"",""
"11","RG","Chris Gray",33,"10",16,"","Miami Dolphins / 5th / 132nd pick / 1993"
"12","RT","Chris Terry",28,"4",10,"","Carolina Panthers / 2nd / 34th pick / 1999"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Chike Okeafor",27,"4",16,"","San Francisco 49ers / 3rd / 89th pick / 1999"
"15","LDT","Cedric Woodard",26,"2",13,"","Baltimore Ravens / 6th / 191st pick / 2000"
"16","RDT","John Randle",36,"13",9,"5.5 sacks, 0 interceptions, 1 fumble recovered",""
"17","MLB","Randall Godfrey",30,"7",14,"0.0 sacks, 1 interception, 1 fumble recovered","Dallas Cowboys / 2nd / 49th pick / 1996"
"18","LB","Chad Brown",33,"10",14,"","Pittsburgh Steelers / 2nd / 44th pick / 1993"
"19","LB","Anthony Simmons",27,"5",13,"","Seattle Seahawks / 1st / 15th pick / 1998"
"20","RCB","Marcus Trufant",23,"Rook",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 11th pick / 2003"
"21","SS","Reggie Tongue",30,"7",14,"2.0 sacks, 4 interceptions, 1 fumble recovered","Kansas City Chiefs / 2nd / 58th pick / 1996"
"22","FS","Ken Hamlin",22,"Rook",14,"0.0 sacks, 1 interception, 1 fumble recovered","Seattle Seahawks / 2nd / 42nd pick / 2003"
