"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Ben Roethlisberger*",29,"7",15,"324 for 513, 4,077 yards, 21 td, 14 int, & 31 rushes for 70 yards and 0 td","Pittsburgh Steelers / 1st / 11th pick / 2004"
"3","RB","Rashard Mendenhall",24,"3",15,"228 rushes for 928 yards, 9 td, & 18 catches for 154 yards and 0 td","Pittsburgh Steelers / 1st / 23rd pick / 2008"
"4","FB","David Johnson",24,"2",16,"0 rushes for 0 yards, 0 td, & 12 catches for 91 yards and 1 td","Pittsburgh Steelers / 7th / 241st pick / 2009"
"5","WR","Mike Wallace*",25,"2",14,"72 catches for 1,193 yards, 8 td, & 5 rushes for 57 yards and 0 td","Pittsburgh Steelers / 3rd / 84th pick / 2009"
"6","WR","Hines Ward",35,"13",9,"46 catches for 381 yards, 2 td","Pittsburgh Steelers / 3rd / 92nd pick / 1998"
"7","TE","Heath Miller",29,"6",16,"51 catches for 631 yards, 2 td, & 1 rush for 6 yards and 0 td","Pittsburgh Steelers / 1st / 30th pick / 2005"
"8","LT","Max Starks",29,"7",12,"","Pittsburgh Steelers / 3rd / 75th pick / 2004"
"9","LG","Chris Kemoeatu",28,"5",8,"","Pittsburgh Steelers / 6th / 204th pick / 2005"
"10","C","Maurkice Pouncey*+",22,"1",14,"","Pittsburgh Steelers / 1st / 18th pick / 2010"
"11","RG","Ramon Foster",25,"2",14,"",""
"12","RT","Marcus Gilbert",23,"Rook",13,"","Pittsburgh Steelers / 2nd / 63rd pick / 2011"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Evander Hood",24,"2",14,"","Pittsburgh Steelers / 1st / 32nd pick / 2009"
"15","DE","Brett Keisel",33,"9",14,"","Pittsburgh Steelers / 7th / 242nd pick / 2002"
"16","NT","Casey Hampton",34,"10",12,"","Pittsburgh Steelers / 1st / 19th pick / 2001"
"17","LOLB","LaMarr Woodley",27,"4",10,"9.0 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 2nd / 46th pick / 2007"
"18","LILB","James Farrior",36,"14",14,"2.0 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 1st / 8th pick / 1997"
"19","RILB","Lawrence Timmons",25,"4",16,"2.0 sacks, 1 interception, 0 fumbles recovered","Pittsburgh Steelers / 1st / 15th pick / 2007"
"20","ROLB","James Harrison*",33,"9",11,"9.0 sacks, 0 interceptions, 0 fumbles recovered",""
"21","LCB","William Gay",26,"4",15,"0.0 sacks, 2 interceptions, 1 fumble recovered","Pittsburgh Steelers / 5th / 170th pick / 2007"
"22","RCB","Ike Taylor",31,"8",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 4th / 125th pick / 2003"
"23","SS","Troy Polamalu*+",30,"8",16,"1.0 sacks, 2 interceptions, 1 fumble recovered","Pittsburgh Steelers / 1st / 16th pick / 2003"
"24","FS","Ryan Clark*",32,"9",16,"1.0 sacks, 1 interception, 0 fumbles recovered",""
