"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","RB","Todd Gurley",22,1,14,"241 rushes for 778 yards, 5 td, & 36 catches for 270 yards and 0 td","St. Louis Rams / 1st / 10th pick / 2015"
"3","WR","Tavon Austin",25,3,13,"54 catches for 477 yards, 3 td, & 23 rushes for 131 yards and 0 td","St. Louis Rams / 1st / 8th pick / 2013"
"4","WR","Kenny Britt",28,7,14,"67 catches for 987 yards, 5 td","Tennessee Titans / 1st / 30th pick / 2009"
"5","TE","Lance Kendricks",28,5,14,"45 catches for 451 yards, 2 td","St. Louis Rams / 2nd / 47th pick / 2011"
"6","T","Rob Havenstein",24,1,14,"","St. Louis Rams / 2nd / 57th pick / 2015"
"7","T","Greg Robinson",24,2,13,"","St. Louis Rams / 1st / 2nd pick / 2014"
"8","G","Rodger Saffold",28,6,13,"","St. Louis Rams / 2nd / 33rd pick / 2010"
"9","G","Cody Wichmann",24,1,11,"","St. Louis Rams / 6th / 215th pick / 2015"
"10","C","Tim Barnes",28,5,14,"",""
"11","","Defensive Starters",NA,NA,NA,"",""
"12","DE","William Hayes",31,8,12,"","Tennessee Titans / 4th / 103rd pick / 2008"
"13","DT","Michael Brockers",26,4,12,"","St. Louis Rams / 1st / 14th pick / 2012"
"14","DT","Aaron Donald",25,2,14,"","St. Louis Rams / 1st / 13th pick / 2014"
"15","LB","Mark Barron",27,4,14,"","Tampa Bay Buccaneers / 1st / 7th pick / 2012"
"16","LB","Alec Ogletree",25,3,14,"","St. Louis Rams / 1st / 30th pick / 2013"
"17","CB","Trumaine Johnson",26,4,12,"0.0 sacks, 1 interception, 1 fumble recovered","St. Louis Rams / 3rd / 65th pick / 2012"
"18","S","Maurice Alexander",25,2,13,"1.0 sacks, 1 interception, 0 fumbles recovered","St. Louis Rams / 4th / 110th pick / 2014"
"19","S","T.J. McDonald",25,3,14,"1.0 sacks, 1 interception, 0 fumbles recovered","St. Louis Rams / 3rd / 71st pick / 2013"
