"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Marcus Mariota",23,"1",14,"268 for 431, 3,327 yards, 25 td, 9 int, & 58 rushes for 346 yards and 2 td","Tennessee Titans / 1st / 2nd pick / 2015"
"3","RB","DeMarco Murray",28,"5",14,"268 rushes for 1,224 yards, 9 td, & 50 catches for 361 yards and 3 td","Dallas Cowboys / 3rd / 71st pick / 2011"
"4","WR","Tajae Sharpe",22,"Rook",10,"38 catches for 474 yards, 2 td, & 1 rush for 1 yards and 0 td","Tennessee Titans / 5th / 140th pick / 2016"
"5","T","Jack Conklin",22,"Rook",14,"","Tennessee Titans / 1st / 8th pick / 2016"
"6","T","Taylor Lewan",25,"2",14,"","Tennessee Titans / 1st / 11th pick / 2014"
"7","G","Josh Kline",27,"3",12,"",""
"8","G","Quinton Spain",25,"1",11,"",""
"9","C","Ben Jones",27,"4",14,"","Houston Texans / 4th / 99th pick / 2012"
"10","","Defensive Starters",NA,"",NA,"",""
"11","DL","DaQuan Jones",25,"2",14,"","Tennessee Titans / 4th / 112th pick / 2014"
"12","DT","Jurrell Casey",27,"5",13,"","Tennessee Titans / 3rd / 77th pick / 2011"
"13","LB","Derrick Morgan",27,"6",13,"","Tennessee Titans / 1st / 16th pick / 2010"
"14","LB","Brian Orakpo",30,"7",14,"","Washington Redskins / 1st / 13th pick / 2009"
"15","LB","Avery Williamson",24,"2",14,"","Tennessee Titans / 5th / 151st pick / 2014"
"16","CB","Jason McCourty",29,"7",14,"0.0 sacks, 2 interceptions, 1 fumble recovered","Tennessee Titans / 6th / 203rd pick / 2009"
"17","S","Da'Norris Searcy",28,"5",12,"0.0 sacks, 1 interception, 0 fumbles recovered","Buffalo Bills / 4th / 100th pick / 2011"
