"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jake Plummer*",31,8,16,"277 for 456, 3,366 yards, 18 td, 7 int, & 46 rushes for 151 yards and 2 td","Arizona Cardinals / 2nd / 42nd pick / 1997"
"3","FB","Kyle Johnson",27,1,14,"4 rushes for 9 yards, 1 td, & 17 catches for 160 yards and 5 td","Carolina Panthers / 5th / 145th pick / 2002"
"4","WR","Ashley Lelie",25,3,13,"42 catches for 770 yards, 1 td, & 5 rushes for 84 yards and 0 td","Denver Broncos / 1st / 19th pick / 2002"
"5","WR","Rod Smith*",35,10,16,"85 catches for 1,105 yards, 6 td, & 1 rush for 7 yards and 0 td",""
"6","TE","Stephen Alexander",30,7,15,"21 catches for 170 yards, 1 td","Washington Redskins / 2nd / 48th pick / 1998"
"7","LT","Matt Lepsis",31,7,16,"",""
"8","LG","Ben Hamilton",28,3,16,"","Denver Broncos / 4th / 113th pick / 2001"
"9","C","Tom Nalen",34,11,16,"","Denver Broncos / 7th / 218th pick / 1994"
"10","RG","Cooper Carlisle",28,5,16,"2 fumbles recovered","Denver Broncos / 4th / 112th pick / 2000"
"11","RT","George Foster",25,2,16,"","Denver Broncos / 1st / 20th pick / 2003"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Courtney Brown",27,5,13,"","Cleveland Browns / 1st / 1st pick / 2000"
"14","DE","Trevor Pryce",30,8,16,"","Denver Broncos / 1st / 28th pick / 1997"
"15","LDT","Michael Myers",29,7,15,"1.0 sacks, 0 interceptions, 1 fumble recovered","Dallas Cowboys / 4th / 100th pick / 1998"
"16","RDT","Gerard Warren",27,4,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 3rd pick / 2001"
"17","MLB","Al Wilson*+",28,6,15,"3.0 sacks, 0 interceptions, 1 fumble recovered","Denver Broncos / 1st / 31st pick / 1999"
"18","LB","Ian Gold",27,5,16,"","Denver Broncos / 2nd / 40th pick / 2000"
"19","LB","D.J. Williams",23,1,14,"","Denver Broncos / 1st / 17th pick / 2004"
"20","LCB","Champ Bailey*+",27,6,14,"0.0 sacks, 8 interceptions, 0 fumbles recovered","Washington Redskins / 1st / 7th pick / 1999"
"21","SS","Nick Ferguson",31,5,16,"0.0 sacks, 5 interceptions, 1 fumble recovered",""
"22","FS","John Lynch*",34,12,16,"4.0 sacks, 2 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 3rd / 82nd pick / 1993"
