"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve Bartkowski",25,"2",7,"64 for 136, 796 yards, 5 td, 13 int, & 18 rushes for 13 yards and 0 td","Atlanta Falcons / 1st / 1st pick / 1975"
"3","RB","Haskel Stanback",25,"3",14,"247 rushes for 873 yards, 6 td, & 30 catches for 261 yards and 0 td","Cincinnati Bengals / 5th / 114th pick / 1974"
"4","FB","Woody Thompson",25,"2",7,"132 rushes for 478 yards, 1 td, & 12 catches for 56 yards and 0 td","Atlanta Falcons / 3rd / 65th pick / 1975"
"5","WR","Wallace Francis",26,"4",14,"26 catches for 390 yards, 1 td, & 4 rushes for 6 yards and 0 td","Buffalo Bills / 5th / 110th pick / 1973"
"6","WR","Alfred Jenkins",25,"2",14,"39 catches for 677 yards, 4 td, & 2 rushes for 7 yards and 0 td",""
"7","TE","Jim Mitchell",30,"8",12,"17 catches for 178 yards, 0 td, & 1 rush for -6 yards and 0 td","Atlanta Falcons / 4th / 81st pick / 1969"
"8","LT","Brent Adams",25,"2",14,"","Atlanta Falcons / 8th / 185th pick / 1975"
"9","LG","Dave Scott",24,"1",14,"1 fumble recovered","Atlanta Falcons / 3rd / 71st pick / 1976"
"10","C","Jeff Van Note",31,"8",14,"","Atlanta Falcons / 11th / 262nd pick / 1969"
"11","RG","R.C. Thielemann",22,"Rook",14,"1 fumble recovered","Atlanta Falcons / 2nd / 36th pick / 1977"
"12","RT","Warren Bryant",22,"Rook",14,"1 fumble recovered","Atlanta Falcons / 1st / 6th pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Claude Humphrey*",33,"9",14,"","Atlanta Falcons / 1st / 3rd pick / 1968"
"15","LDT","Jim Bailey",29,"7",14,"0 interceptions, 1 fumble recovered","Baltimore Colts / 2nd / 44th pick / 1970"
"16","RDT","Mike Lewis",28,"6",14,"",""
"17","RDE","Jeff Merrow",24,"2",14,"","Atlanta Falcons / 11th / 263rd pick / 1975"
"18","LLB","Robert Pennywell",23,"Rook",9,"2 interceptions, 1 fumble recovered","San Francisco 49ers / 6th / 168th pick / 1976"
"19","MLB","Ralph Ortega",24,"2",14,"4 interceptions, 5 fumbles recovered","Atlanta Falcons / 2nd / 29th pick / 1975"
"20","RLB","Greg Brezina",31,"9",14,"0 interceptions, 1 fumble recovered","Atlanta Falcons / 11th / 275th pick / 1968"
"21","LCB","Rolland Lawrence*+",26,"4",14,"7 interceptions, 3 fumbles recovered",""
"22","RCB","Rick Byas",27,"3",11,"3 interceptions, 2 fumbles recovered",""
"23","SS","Ray Brown",28,"6",14,"5 interceptions, 2 fumbles recovered","Atlanta Falcons / 6th / 148th pick / 1971"
"24","FS","Ray Easterling",28,"5",14,"4 interceptions, 2 fumbles recovered","Atlanta Falcons / 9th / 223rd pick / 1972"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Nick Mike-Mayer",27,"4",0,"7 of 19 field goals & 7 of 7 extra points","Atlanta Falcons / 10th / 248th pick / 1973"
"27","P","John James*",28,"5",0,"105 punts for a 41.4 average, 0 blocked",""
"28","PR","Rolland Lawrence*+",26,"4",14,"51 punt returns for a 6.9 average and 0 td",""
"29","KR","Karl Farmer",23,"1",0,"21 kick returns for a 20.0 average and 0 td","Atlanta Falcons / 7th / 193rd pick / 1976"
