"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Drew Bledsoe",28,7,16,"312 for 531, 3,291 yards, 17 td, 13 int, & 47 rushes for 158 yards and 2 td","New England Patriots / 1st / 1st pick / 1993"
"3","WR","Troy Brown",29,7,15,"83 catches for 944 yards, 4 td, & 6 rushes for 46 yards and 0 td","New England Patriots / 8th / 198th pick / 1993"
"4","WR","Terry Glenn",26,4,16,"79 catches for 963 yards, 6 td, & 4 rushes for 39 yards and 0 td","New England Patriots / 1st / 7th pick / 1996"
"5","LT","Bruce Armstrong",35,13,16,"","New England Patriots / 1st / 23rd pick / 1987"
"6","C","Damien Woody",23,1,16,"","New England Patriots / 1st / 17th pick / 1999"
"7","RG","Sale Isaia",28,4,14,"1 fumble recovered",""
"8","","Defensive Starters",NA,NA,NA,"",""
"9","DE","Bobby Hamilton",29,4,16,"",""
"10","DE","Willie McGinest",29,6,14,"","New England Patriots / 1st / 4th pick / 1994"
"11","LB","Tedy Bruschi",27,4,16,"","New England Patriots / 3rd / 86th pick / 1996"
"12","LB","Chris Slade",29,7,15,"","New England Patriots / 2nd / 31st pick / 1993"
"13","LCB","Ty Law",26,5,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New England Patriots / 1st / 23rd pick / 1995"
"14","RCB","Otis Smith",35,9,14,"0.0 sacks, 1 interception, 1 fumble recovered",""
"15","SS","Lawyer Milloy",27,4,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New England Patriots / 2nd / 36th pick / 1996"
