"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Neil Lomax*",25,3,16,"345 for 560, 4,614 yards, 28 td, 16 int, & 35 rushes for 184 yards and 3 td","St. Louis Cardinals / 2nd / 33rd pick / 1981"
"3","RB","Ottis Anderson",27,5,15,"289 rushes for 1,174 yards, 6 td, & 70 catches for 611 yards and 2 td","St. Louis Cardinals / 1st / 8th pick / 1979"
"4","FB","Earl Ferrell",26,2,9,"44 rushes for 203 yards, 1 td, & 26 catches for 218 yards and 1 td","St. Louis Cardinals / 5th / 125th pick / 1982"
"5","WR","Roy Green*+",27,5,16,"78 catches for 1,555 yards, 12 td, & 1 rush for -10 yards and 0 td","St. Louis Cardinals / 4th / 89th pick / 1979"
"6","WR","Pat Tilley",31,8,16,"52 catches for 758 yards, 5 td","St. Louis Cardinals / 4th / 114th pick / 1976"
"7","TE","Doug Marsh",26,4,16,"39 catches for 608 yards, 5 td, & 1 rush for -5 yards and 0 td","St. Louis Cardinals / 2nd / 33rd pick / 1980"
"8","LT","Luis Sharpe",24,2,16,"1 fumble recovered","St. Louis Cardinals / 1st / 16th pick / 1982"
"9","LG","Terry Stieve",30,8,14,"1 fumble recovered","New Orleans Saints / 6th / 160th pick / 1976"
"10","C","Randy Clark",27,4,16,"2 fumbles recovered","Chicago Bears / 8th / 215th pick / 1980"
"11","RG","Joe Bostic",27,5,16,"","St. Louis Cardinals / 3rd / 64th pick / 1979"
"12","RT","Tootie Robbins",26,2,16,"","St. Louis Cardinals / 4th / 90th pick / 1982"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Al Baker",28,6,15,"10.0 sacks, 0 interceptions, 0 fumbles recovered","Detroit Lions / 2nd / 40th pick / 1978"
"15","LDT","David Galloway",25,2,14,"5.5 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Cardinals / 2nd / 38th pick / 1982"
"16","RDT","Mark Duda",23,1,6,"3.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 4th / 96th pick / 1983"
"17","RDE","Curtis Greer",27,4,16,"14.0 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Cardinals / 1st / 6th pick / 1980"
"18","LLB","Tom Howard",30,7,13,"0.0 sacks, 2 interceptions, 1 fumble recovered","Kansas City Chiefs / 3rd / 67th pick / 1977"
"19","MLB","Kurt Allerman",29,7,10,"0.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 3rd / 78th pick / 1977"
"20","RLB","E.J. Junior*+",25,3,16,"9.5 sacks, 1 interception, 0 fumbles recovered","St. Louis Cardinals / 1st / 5th pick / 1981"
"21","LCB","Lionel Washington",24,1,15,"0.0 sacks, 5 interceptions, 1 fumble recovered","St. Louis Cardinals / 4th / 103rd pick / 1983"
"22","RCB","Wayne Smith",27,4,15,"0.0 sacks, 4 interceptions, 3 fumbles recovered","Detroit Lions / 11th / 278th pick / 1980"
"23","SS","Leonard Smith",24,1,11,"1.0 sacks, 2 interceptions, 1 fumble recovered","St. Louis Cardinals / 1st / 17th pick / 1983"
"24","FS","Benny Perrin",25,2,16,"0.0 sacks, 4 interceptions, 2 fumbles recovered","St. Louis Cardinals / 3rd / 65th pick / 1982"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Neil O'Donoghue",31,7,0,"23 of 35 field goals & 48 of 51 extra points","Buffalo Bills / 5th / 127th pick / 1977"
"27","P","Carl Birdsong",25,3,0,"67 punts for a 38.7 average, 1 blocked",""
"28","PR","Stump Mitchell",25,3,1,"38 punt returns for a 8.8 average and 0 td","St. Louis Cardinals / 9th / 226th pick / 1981"
"29","KR","Stump Mitchell",25,3,1,"35 kick returns for a 23.0 average and 0 td","St. Louis Cardinals / 9th / 226th pick / 1981"
