"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tom Brady",26,"3",16,"317 for 527, 3,620 yards, 23 td, 12 int, & 42 rushes for 63 yards and 1 td","New England Patriots / 6th / 199th pick / 2000"
"3","WR","Deion Branch",24,"1",12,"57 catches for 803 yards, 3 td, & 1 rush for 11 yards and 0 td","New England Patriots / 2nd / 65th pick / 2002"
"4","WR","Troy Brown",32,"10",10,"40 catches for 472 yards, 4 td, & 6 rushes for 27 yards and 0 td","New England Patriots / 8th / 198th pick / 1993"
"5","TE","Christian Fauria",32,"8",12,"28 catches for 285 yards, 2 td","Seattle Seahawks / 2nd / 39th pick / 1995"
"6","TE","Daniel Graham",25,"1",9,"38 catches for 409 yards, 4 td","New England Patriots / 1st / 21st pick / 2002"
"7","LT","Matt Light",25,"2",16,"","New England Patriots / 2nd / 48th pick / 2001"
"8","LG","Damien Woody",26,"4",14,"1 fumble recovered","New England Patriots / 1st / 17th pick / 1999"
"9","C","Dan Koppen",24,"Rook",15,"1 fumble recovered","New England Patriots / 5th / 164th pick / 2003"
"10","RG","Joe Andruzzi",28,"5",16,"1 fumble recovered",""
"11","RT","Tom Ashworth",26,"1",13,"",""
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Bobby Hamilton",32,"7",16,"",""
"14","DE","Richard Seymour*+",24,"2",14,"","New England Patriots / 1st / 6th pick / 2001"
"15","NT","Ted Washington",35,"12",10,"2.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 1st / 25th pick / 1991"
"16","LB","Tedy Bruschi",30,"7",16,"","New England Patriots / 3rd / 86th pick / 1996"
"17","LB","Willie McGinest*",32,"9",11,"","New England Patriots / 1st / 4th pick / 1994"
"18","LB","Roman Phifer",35,"12",15,"","Los Angeles Rams / 2nd / 31st pick / 1991"
"19","LB","Mike Vrabel",28,"6",9,"","Pittsburgh Steelers / 3rd / 91st pick / 1997"
"20","LCB","Ty Law*+",29,"8",15,"0.0 sacks, 6 interceptions, 0 fumbles recovered","New England Patriots / 1st / 23rd pick / 1995"
"21","RCB","Tyrone Poole",31,"8",16,"0.0 sacks, 6 interceptions, 0 fumbles recovered","Carolina Panthers / 1st / 22nd pick / 1995"
"22","FS","Eugene Wilson",23,"Rook",15,"0.0 sacks, 4 interceptions, 0 fumbles recovered","New England Patriots / 2nd / 36th pick / 2003"
"23","S","Rodney Harrison+",31,"9",16,"3.0 sacks, 3 interceptions, 1 fumble recovered","San Diego Chargers / 5th / 145th pick / 1994"
