"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve Bartkowski",31,"8",14,"274 for 432, 3,167 yards, 22 td, 5 int, & 16 rushes for 38 yards and 1 td","Atlanta Falcons / 1st / 1st pick / 1975"
"3","RB","William Andrews*",28,"4",16,"331 rushes for 1,567 yards, 7 td, & 59 catches for 609 yards and 4 td","Atlanta Falcons / 3rd / 79th pick / 1979"
"4","WR","Stacey Bailey",23,"1",12,"55 catches for 881 yards, 6 td, & 2 rushes for -5 yards and 0 td","Atlanta Falcons / 3rd / 63rd pick / 1982"
"5","WR","Alfred Jenkins",31,"8",10,"38 catches for 487 yards, 1 td",""
"6","TE","Arthur Cox",22,"Rook",9,"9 catches for 83 yards, 1 td",""
"7","TE","Bo Robinson",27,"4",9,"12 catches for 100 yards, 0 td, & 3 rushes for 9 yards and 0 td","Detroit Lions / 3rd / 67th pick / 1979"
"8","LT","Mike Kenn*",27,"5",16,"1 fumble recovered","Atlanta Falcons / 1st / 13th pick / 1978"
"9","LG","R.C. Thielemann*",28,"6",16,"1 fumble recovered","Atlanta Falcons / 2nd / 36th pick / 1977"
"10","C","Jeff Van Note",37,"14",16,"","Atlanta Falcons / 11th / 262nd pick / 1969"
"11","RG","John Scully",25,"2",16,"","Atlanta Falcons / 4th / 109th pick / 1981"
"12","RT","Warren Bryant",28,"6",16,"","Atlanta Falcons / 1st / 6th pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jeff Yeates",32,"9",16,"4.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 4th / 103rd pick / 1973"
"15","LDT","Andrew Provence",22,"Rook",12,"1.5 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 3rd / 75th pick / 1983"
"16","RDT","Don Smith",26,"4",13,"6.0 sacks, 0 interceptions, 0 fumbles recovered","Atlanta Falcons / 1st / 17th pick / 1979"
"17","RDE","Jeff Merrow",30,"8",12,"3.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 11th / 263rd pick / 1975"
"18","LLB","John Rade",23,"Rook",11,"1.5 sacks, 0 interceptions, 2 fumbles recovered","Atlanta Falcons / 8th / 215th pick / 1983"
"19","MLB","Fulton Kuykendall",30,"8",14,"1.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 6th / 132nd pick / 1975"
"20","RLB","Buddy Curry",25,"3",16,"4.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 2nd / 36th pick / 1980"
"21","LCB","Bobby Butler",24,"2",16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Atlanta Falcons / 1st / 25th pick / 1981"
"22","RCB","Kenny Johnson",25,"3",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Atlanta Falcons / 5th / 137th pick / 1980"
"23","SS","Tom Pridemore",27,"5",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Atlanta Falcons / 9th / 236th pick / 1978"
"24","FS","James Britt",23,"Rook",8,"","Atlanta Falcons / 2nd / 43rd pick / 1983"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Mick Luckhurst",25,"2",0,"17 of 22 field goals & 43 of 45 extra points",""
"27","P","Ralph Giacomarro",22,"Rook",0,"70 punts for a 40.3 average, 1 blocked","Atlanta Falcons / 10th / 268th pick / 1983"
"28","PR","Billy Johnson*",31,"9",1,"46 punt returns for a 10.6 average and 1 td","Houston Oilers / 15th / 365th pick / 1974"
"29","KR","Richard Williams",23,"Rook",0,"23 kick returns for a 20.0 average and 0 td","Washington Redskins / 2nd / 56th pick / 1983"
