"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jake Plummer",32,"9",11,"175 for 317, 1,994 yards, 11 td, 13 int, & 36 rushes for 112 yards and 1 td","Arizona Cardinals / 2nd / 42nd pick / 1997"
"3","RB","Tatum Bell",25,"2",13,"233 rushes for 1,025 yards, 2 td, & 24 catches for 115 yards and 0 td","Denver Broncos / 2nd / 41st pick / 2004"
"4","WR","Rod Smith",36,"11",16,"52 catches for 512 yards, 3 td, & 1 rush for -5 yards and 0 td",""
"5","WR","Javon Walker",28,"4",16,"69 catches for 1,084 yards, 8 td, & 9 rushes for 123 yards and 1 td","Green Bay Packers / 1st / 20th pick / 2002"
"6","TE","Stephen Alexander",31,"8",14,"18 catches for 160 yards, 2 td","Washington Redskins / 2nd / 48th pick / 1998"
"7","LT","Erik Pears",24,"Rook",10,"",""
"8","LG","Ben Hamilton",29,"4",16,"","Denver Broncos / 4th / 113th pick / 2001"
"9","C","Tom Nalen",35,"12",16,"","Denver Broncos / 7th / 218th pick / 1994"
"10","RG","Cooper Carlisle",29,"6",16,"2 fumbles recovered","Denver Broncos / 4th / 112th pick / 2000"
"11","RT","George Foster",26,"3",13,"1 fumble recovered","Denver Broncos / 1st / 20th pick / 2003"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Ebenezer Ekuban",30,"7",15,"","Dallas Cowboys / 1st / 20th pick / 1999"
"14","DE","Kenard Lang",31,"9",16,"","Washington Redskins / 1st / 17th pick / 1997"
"15","LDT","Michael Myers",30,"8",16,"2.0 sacks, 0 interceptions, 2 fumbles recovered","Dallas Cowboys / 4th / 100th pick / 1998"
"16","RDT","Gerard Warren",28,"5",15,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 3rd pick / 2001"
"17","MLB","Al Wilson*",29,"7",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 1st / 31st pick / 1999"
"18","LB","Ian Gold",28,"6",15,"","Denver Broncos / 2nd / 40th pick / 2000"
"19","LB","D.J. Williams",24,"2",15,"","Denver Broncos / 1st / 17th pick / 2004"
"20","LCB","Champ Bailey*+",28,"7",16,"0.0 sacks, 10 interceptions, 1 fumble recovered","Washington Redskins / 1st / 7th pick / 1999"
"21","RCB","Darrent Williams",24,"1",14,"0.0 sacks, 4 interceptions, 3 fumbles recovered","Denver Broncos / 2nd / 56th pick / 2005"
"22","SS","Nick Ferguson",32,"6",10,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"23","FS","John Lynch*",35,"13",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 3rd / 82nd pick / 1993"
