"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Phil Simms",26,"2",10,"172 for 316, 2,031 yards, 11 td, 9 int, & 19 rushes for 42 yards and 0 td","New York Giants / 1st / 7th pick / 1979"
"3","RB","Leon Perry",24,"1",8,"72 rushes for 257 yards, 0 td, & 13 catches for 140 yards and 1 td",""
"4","FB","Rob Carpenter",26,"4",8,"190 rushes for 748 yards, 5 td, & 24 catches for 201 yards and 0 td","Houston Oilers / 3rd / 84th pick / 1977"
"5","WR","Mike Friede",24,"1",15,"18 catches for 250 yards, 1 td","Detroit Lions / 3rd / 62nd pick / 1980"
"6","WR","Johnny Perkins",28,"4",14,"51 catches for 858 yards, 6 td, & 2 rushes for -1 yards and 0 td","New York Giants / 2nd / 32nd pick / 1977"
"7","TE","Gary Shirk",31,"5",14,"42 catches for 445 yards, 3 td",""
"8","LT","Brad Benson",26,"3",10,"","New England Patriots / 8th / 219th pick / 1977"
"9","LG","Roy Simmons",25,"2",10,"2 fumbles recovered","New York Giants / 8th / 201st pick / 1979"
"10","C","Ernie Hughes",26,"3",10,"2 fumbles recovered","San Francisco 49ers / 3rd / 79th pick / 1978"
"11","RG","J.T. Turner",28,"4",16,"",""
"12","RT","Gordon King",25,"3",16,"1 fumble recovered","New York Giants / 1st / 10th pick / 1978"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Curtis McGriff",23,"1",14,"",""
"15","NT","Bill Neill",22,"Rook",16,"0 interceptions, 1 fumble recovered","New York Giants / 5th / 115th pick / 1981"
"16","RDE","Gary Jeter",26,"4",11,"","New York Giants / 1st / 5th pick / 1977"
"17","LOLB","Brad Van Pelt",30,"8",13,"1 interception, 2 fumbles recovered","New York Giants / 2nd / 40th pick / 1973"
"18","LILB","Brian Kelley",30,"8",16,"2 interceptions, 2 fumbles recovered","New York Giants / 14th / 353rd pick / 1973"
"19","RILB","Harry Carson*",28,"5",16,"0 interceptions, 1 fumble recovered","New York Giants / 4th / 105th pick / 1976"
"20","ROLB","Lawrence Taylor*+",22,"Rook",16,"1 interception, 1 fumble recovered","New York Giants / 1st / 2nd pick / 1981"
"21","LCB","Mark Haynes",23,"1",16,"1 interception, 1 fumble recovered","New York Giants / 1st / 8th pick / 1980"
"22","RCB","Terry Jackson",26,"3",16,"3 interceptions, 1 fumble recovered","New York Giants / 5th / 120th pick / 1978"
"23","SS","Bill Currier",26,"4",14,"3 interceptions, 1 fumble recovered","Houston Oilers / 9th / 232nd pick / 1977"
"24","FS","Beasley Reece",27,"5",16,"4 interceptions, 5 fumbles recovered","Dallas Cowboys / 9th / 264th pick / 1976"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Joe Danelo",28,"6",0,"24 of 38 field goals & 31 of 31 extra points","Miami Dolphins / 10th / 257th pick / 1975"
"27","P","Dave Jennings",29,"7",0,"97 punts for a 43.3 average, 0 blocked",""
"28","PR","Leon Bright",26,"Rook",1,"52 punt returns for a 7.9 average and 0 td",""
"29","KR","Leon Bright",26,"Rook",1,"25 kick returns for a 19.2 average and 0 td",""
