"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Roger Staubach*",35,"8",14,"210 for 361, 2,620 yards, 18 td, 9 int, & 51 rushes for 171 yards and 3 td","Kansas City Chiefs / 16th / 122nd pick / 1964, Dallas Cowboys / 10th / 129th pick / 1964"
"3","RB","Tony Dorsett",23,"Rook",4,"208 rushes for 1,007 yards, 12 td, & 29 catches for 273 yards and 1 td","Dallas Cowboys / 1st / 2nd pick / 1977"
"4","FB","Robert Newhouse",27,"5",14,"180 rushes for 721 yards, 3 td, & 16 catches for 106 yards and 1 td","Dallas Cowboys / 2nd / 35th pick / 1972"
"5","WR","Drew Pearson*+",26,"4",14,"48 catches for 870 yards, 2 td, & 2 rushes for 22 yards and 0 td",""
"6","WR","Golden Richards",27,"4",13,"17 catches for 225 yards, 3 td","Dallas Cowboys / 2nd / 46th pick / 1973"
"7","TE","Billy Joe DuPree*",27,"4",14,"28 catches for 347 yards, 3 td, & 3 rushes for 9 yards and 0 td","Dallas Cowboys / 1st / 20th pick / 1973"
"8","LT","Ralph Neely",34,"12",14,"","Houston Oilers / 2nd / 15th pick / 1965, Baltimore Colts / 2nd / 28th pick / 1965"
"9","LG","Herbert Scott",24,"2",10,"","Dallas Cowboys / 13th / 330th pick / 1975"
"10","C","John Fitzgerald",29,"6",12,"1 fumble recovered","Dallas Cowboys / 4th / 101st pick / 1970"
"11","RG","Tom Rafferty",23,"1",14,"","Dallas Cowboys / 4th / 119th pick / 1976"
"12","RT","Pat Donovan",24,"2",14,"","Dallas Cowboys / 4th / 90th pick / 1975"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Too Tall Jones",26,"3",14,"","Dallas Cowboys / 1st / 1st pick / 1974"
"15","LDT","Jethro Pugh",33,"12",12,"","Dallas Cowboys / 11th / 145th pick / 1965"
"16","RDT","Randy White*",24,"2",14,"0 interceptions, 2 fumbles recovered","Dallas Cowboys / 1st / 2nd pick / 1975"
"17","RDE","Harvey Martin*+",27,"4",14,"0 interceptions, 2 fumbles recovered","Dallas Cowboys / 3rd / 53rd pick / 1973"
"18","LLB","Thomas Henderson",24,"2",14,"3 interceptions, 2 fumbles recovered","Dallas Cowboys / 1st / 18th pick / 1975"
"19","MLB","Bob Breunig",24,"2",14,"1 interception, 1 fumble recovered","Dallas Cowboys / 3rd / 70th pick / 1975"
"20","RLB","D.D. Lewis",32,"9",13,"1 interception, 1 fumble recovered","Dallas Cowboys / 6th / 159th pick / 1968"
"21","LCB","Benny Barnes",26,"5",14,"0 interceptions, 1 fumble recovered",""
"22","RCB","Aaron Kyle",23,"1",10,"1 interception, 0 fumbles recovered","Dallas Cowboys / 1st / 27th pick / 1976"
"23","SS","Charlie Waters*",29,"7",14,"3 interceptions, 1 fumble recovered","Dallas Cowboys / 3rd / 66th pick / 1970"
"24","FS","Cliff Harris*+",29,"7",14,"5 interceptions, 0 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Efren Herrera*+",26,"3",0,"18 of 29 field goals & 39 of 41 extra points","Detroit Lions / 7th / 169th pick / 1974"
"27","P","Danny White",25,"1",0,"80 punts for a 39.6 average, 1 blocked","Dallas Cowboys / 3rd / 53rd pick / 1974"
"28","PR","Butch Johnson",23,"1",0,"50 punt returns for a 8.5 average and 0 td","Dallas Cowboys / 3rd / 87th pick / 1976"
"29","KR","Butch Johnson",23,"1",0,"22 kick returns for a 24.4 average and 0 td","Dallas Cowboys / 3rd / 87th pick / 1976"
