"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Colin Kaepernick",26,"2",16,"243 for 416, 3,197 yards, 21 td, 8 int, & 92 rushes for 524 yards and 4 td","San Francisco 49ers / 2nd / 36th pick / 2011"
"3","RB","Frank Gore*",30,"8",16,"276 rushes for 1,128 yards, 9 td, & 16 catches for 141 yards and 0 td","San Francisco 49ers / 3rd / 65th pick / 2005"
"4","FB","Bruce Miller",26,"2",13,"7 rushes for 13 yards, 0 td, & 25 catches for 243 yards and 0 td","San Francisco 49ers / 7th / 211th pick / 2011"
"5","WR","Anquan Boldin",33,"10",16,"85 catches for 1,179 yards, 7 td, & 2 rushes for 11 yards and 0 td","Arizona Cardinals / 2nd / 54th pick / 2003"
"6","TE","Vernon Davis*",29,"7",15,"52 catches for 850 yards, 13 td","San Francisco 49ers / 1st / 6th pick / 2006"
"7","LT","Joe Staley*",29,"6",16,"","San Francisco 49ers / 1st / 28th pick / 2007"
"8","LG","Mike Iupati*",26,"3",12,"","San Francisco 49ers / 1st / 17th pick / 2010"
"9","C","Jonathan Goodwin",35,"11",16,"1 fumble recovered","New York Jets / 5th / 154th pick / 2002"
"10","RG","Alex Boone",26,"3",16,"",""
"11","RT","Anthony Davis",24,"3",16,"","San Francisco 49ers / 1st / 11th pick / 2010"
"12","","Defensive Starters",NA,"",NA,"",""
"13","LDT","Ray McDonald",29,"6",14,"3.5 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 3rd / 97th pick / 2007"
"14","NT","Glenn Dorsey",28,"5",13,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 5th pick / 2008"
"15","RDT","Justin Smith*",34,"12",16,"6.5 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 1st / 4th pick / 2001"
"16","LB","NaVorro Bowman*+",25,"3",16,"","San Francisco 49ers / 3rd / 91st pick / 2010"
"17","LB","Ahmad Brooks*",29,"7",16,"","Cincinnati Bengals / 3rd / 2006 Supp"
"18","LB","Dan Skuta",27,"4",8,"",""
"19","LB","Aldon Smith",24,"2",8,"","San Francisco 49ers / 1st / 7th pick / 2011"
"20","LB","Patrick Willis*",28,"6",14,"","San Francisco 49ers / 1st / 11th pick / 2007"
"21","LCB","Carlos Rogers",32,"8",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Washington Redskins / 1st / 9th pick / 2005"
"22","RCB","Tarell Brown",28,"6",10,"0.0 sacks, 0 interceptions, 2 fumbles recovered","San Francisco 49ers / 5th / 147th pick / 2007"
"23","SS","Donte Whitner*",28,"7",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Buffalo Bills / 1st / 8th pick / 2006"
"24","FS","Eric Reid*",22,"Rook",16,"0.0 sacks, 4 interceptions, 2 fumbles recovered","San Francisco 49ers / 1st / 18th pick / 2013"
