"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","David Garrard",28,"4",10,"145 for 241, 1,735 yards, 10 td, 9 int, & 47 rushes for 250 yards and 0 td","Jacksonville Jaguars / 4th / 108th pick / 2002"
"3","RB","Fred Taylor",30,"8",15,"231 rushes for 1,146 yards, 5 td, & 23 catches for 242 yards and 1 td","Jacksonville Jaguars / 1st / 9th pick / 1998"
"4","WR","Ernest Wilford",27,"2",12,"36 catches for 524 yards, 2 td","Jacksonville Jaguars / 4th / 120th pick / 2004"
"5","WR","Reggie Williams",23,"2",14,"52 catches for 616 yards, 4 td, & 7 rushes for 33 yards and 0 td","Jacksonville Jaguars / 1st / 9th pick / 2004"
"6","TE","Kyle Brady",34,"11",14,"5 catches for 37 yards, 0 td","New York Jets / 1st / 9th pick / 1995"
"7","TE","George Wrighster",25,"3",10,"39 catches for 353 yards, 3 td","Jacksonville Jaguars / 4th / 104th pick / 2003"
"8","LT","Khalif Barnes",24,"1",15,"","Jacksonville Jaguars / 2nd / 52nd pick / 2005"
"9","LG","Vince Manuwai",26,"3",16,"1 fumble recovered","Jacksonville Jaguars / 3rd / 72nd pick / 2003"
"10","C","Brad Meester",29,"6",16,"","Jacksonville Jaguars / 2nd / 60th pick / 2000"
"11","RG","Chris Naeole",32,"9",16,"","New Orleans Saints / 1st / 10th pick / 1997"
"12","RT","Maurice Williams",27,"5",16,"","Jacksonville Jaguars / 2nd / 43rd pick / 2001"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Bobby McCray",25,"2",12,"","Jacksonville Jaguars / 7th / 249th pick / 2004"
"15","DE","Paul Spicer",31,"7",16,"",""
"16","LDT","Marcus Stroud",28,"5",11,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 1st / 13th pick / 2001"
"17","RDT","John Henderson*",27,"4",16,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 1st / 9th pick / 2002"
"18","MLB","Daryl Smith",24,"2",16,"3.0 sacks, 1 interception, 0 fumbles recovered","Jacksonville Jaguars / 2nd / 39th pick / 2004"
"19","LB","Nick Greisen",27,"4",10,"","New York Giants / 5th / 152nd pick / 2002"
"20","LB","Clint Ingram",23,"Rook",11,"","Jacksonville Jaguars / 3rd / 80th pick / 2006"
"21","LCB","Rashean Mathis*+",26,"3",16,"0.0 sacks, 8 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 2nd / 39th pick / 2003"
"22","RCB","Brian Williams",27,"4",15,"0.0 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 4th / 105th pick / 2002"
"23","SS","Donovin Darius",31,"8",10,"","Jacksonville Jaguars / 1st / 25th pick / 1998"
"24","FS","Deon Grant",27,"5",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Carolina Panthers / 2nd / 57th pick / 2000"
