"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Archie Manning",26,"4",13,"159 for 338, 1,683 yards, 7 td, 20 int, & 33 rushes for 186 yards and 1 td","New Orleans Saints / 1st / 2nd pick / 1971"
"3","RB","Mike Strachan",22,"Rook",11,"161 rushes for 668 yards, 2 td, & 30 catches for 224 yards and 0 td","New Orleans Saints / 9th / 216th pick / 1975"
"4","FB","Alvin Maxson",24,"1",13,"139 rushes for 371 yards, 3 td, & 41 catches for 234 yards and 0 td","New Orleans Saints / 8th / 201st pick / 1974"
"5","WR","Larry Burton",24,"Rook",11,"16 catches for 305 yards, 2 td, & 2 rushes for 8 yards and 0 td","New Orleans Saints / 1st / 7th pick / 1975"
"6","WR","Joel Parker",23,"1",0,"9 catches for 123 yards, 2 td","New Orleans Saints / 5th / 113th pick / 1974"
"7","TE","Paul Seal",23,"1",14,"28 catches for 414 yards, 1 td, & 1 rush for 10 yards and 0 td","New Orleans Saints / 2nd / 36th pick / 1974"
"8","LT","Dave Thompson",26,"4",0,"","Detroit Lions / 2nd / 30th pick / 1971"
"9","LG","Jake Kupp",34,"11",0,"","Dallas Cowboys / 9th / 116th pick / 1964"
"10","C","John Hill",25,"3",13,"1 fumble recovered","New York Giants / 6th / 132nd pick / 1972"
"11","RG","Emanuel Zanders",24,"1",14,"",""
"12","RT","Don Morrison",26,"4",13,"","New Orleans Saints / 4th / 98th pick / 1971"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Andy Dorris",24,"2",0,"0 interceptions, 1 fumble recovered","Cleveland Browns / 4th / 93rd pick / 1973"
"15","LDT","Bob Pollard",27,"4",14,"0 interceptions, 2 fumbles recovered","New Orleans Saints / 11th / 262nd pick / 1971"
"16","RDT","Derland Moore",24,"2",12,"","New Orleans Saints / 2nd / 29th pick / 1973"
"17","RDE","Steve Baumgartner",24,"2",14,"0 interceptions, 2 fumbles recovered","New Orleans Saints / 2nd / 51st pick / 1973"
"18","LLB","Don Coleman",23,"1",0,"","New Orleans Saints / 16th / 398th pick / 1974"
"19","MLB","Joe Federspiel",25,"3",14,"0 interceptions, 5 fumbles recovered","New Orleans Saints / 4th / 99th pick / 1972"
"20","RLB","Rick Middleton",24,"1",14,"1 interception, 1 fumble recovered","New Orleans Saints / 1st / 13th pick / 1974"
"21","LCB","Ernie Jackson",25,"3",13,"2 interceptions, 1 fumble recovered","New Orleans Saints / 7th / 164th pick / 1972"
"22","RCB","Terry Schmidt",23,"1",9,"1 interception, 3 fumbles recovered","New Orleans Saints / 5th / 121st pick / 1974"
"23","SS","Tom Myers",25,"3",8,"5 interceptions, 3 fumbles recovered","New Orleans Saints / 3rd / 74th pick / 1972"
"24","FS","Johnny Fuller",29,"7",11,"0 interceptions, 1 fumble recovered","San Francisco 49ers / 4th / 98th pick / 1968"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Rich Szaro",27,"Rook",0,"10 of 16 field goals & 17 of 17 extra points",""
"27","P","Tom Blanchard",27,"4",0,"92 punts for a 41.0 average, 3 blocked","New York Giants / 12th / 304th pick / 1971"
"28","PR","Gil Chapman",22,"Rook",0,"17 punt returns for a 12.2 average and 0 td","Buffalo Bills / 7th / 166th pick / 1975"
"29","KR","Gil Chapman",22,"Rook",0,"28 kick returns for a 21.9 average and 0 td","Buffalo Bills / 7th / 166th pick / 1975"
