"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Bill Troup",27,4,11,"154 for 296, 1,882 yards, 10 td, 21 int, & 18 rushes for 25 yards and 1 td",""
"3","RB","Joe Washington",25,1,12,"240 rushes for 956 yards, 0 td, & 45 catches for 377 yards and 1 td","San Diego Chargers / 1st / 4th pick / 1976"
"4","FB","Roosevelt Leaks",25,3,12,"83 rushes for 266 yards, 2 td, & 9 catches for 111 yards and 2 td","Baltimore Colts / 5th / 105th pick / 1975"
"5","WR","Roger Carr",26,4,16,"30 catches for 629 yards, 6 td","Baltimore Colts / 1st / 24th pick / 1974"
"6","WR","Glenn Doughty",31,6,15,"25 catches for 390 yards, 3 td, & 1 rush for -1 yards and 0 td","Baltimore Colts / 2nd / 47th pick / 1972"
"7","TE","Mack Alston",31,8,13,"18 catches for 210 yards, 2 td","Washington Redskins / 11th / 277th pick / 1970"
"8","LT","Wade Griffin",24,1,16,"3 fumbles recovered",""
"9","LG","Robert Pratt",27,4,15,"","Baltimore Colts / 3rd / 67th pick / 1974"
"10","C","Ken Mendenhall",30,7,16,"1 fumble recovered","Atlanta Falcons / 5th / 116th pick / 1970"
"11","RG","Ken Huff",25,3,16,"","Baltimore Colts / 1st / 3rd pick / 1975"
"12","RT","Bob Van Duyne",26,4,12,"1 fumble recovered","Baltimore Colts / 10th / 240th pick / 1974"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Fred Cook",26,4,16,"0 interceptions, 2 fumbles recovered","Baltimore Colts / 2nd / 32nd pick / 1974"
"15","LDT","Mike Barnes",28,5,10,"","Baltimore Colts / 2nd / 35th pick / 1973"
"16","RDT","Joe Ehrmann",29,5,10,"","Baltimore Colts / 1st / 10th pick / 1973"
"17","RDE","John Dutton",27,4,14,"0 interceptions, 3 fumbles recovered","Baltimore Colts / 1st / 5th pick / 1974"
"18","LLB","Tom MacLeod",27,5,9,"","Green Bay Packers / 3rd / 74th pick / 1973"
"19","MLB","Ed Simonini",24,2,16,"2 interceptions, 0 fumbles recovered","Baltimore Colts / 3rd / 81st pick / 1976"
"20","RLB","Stan White",29,6,12,"1 interception, 1 fumble recovered","Baltimore Colts / 17th / 438th pick / 1972"
"21","LCB","Norm Thompson",33,7,9,"6 interceptions, 1 fumble recovered","St. Louis Cardinals / 1st / 17th pick / 1971"
"22","RCB","Doug Nettles",27,4,14,"1 interception, 3 fumbles recovered","Baltimore Colts / 5th / 129th pick / 1974"
"23","SS","Bruce Laird",28,6,14,"0 interceptions, 1 fumble recovered","Baltimore Colts / 6th / 152nd pick / 1972"
"24","FS","Lyle Blackwood",27,5,16,"4 interceptions, 3 fumbles recovered","Denver Broncos / 9th / 217th pick / 1973"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Toni Linhart",36,6,0,"8 of 17 field goals & 27 of 31 extra points",""
"27","P","David Lee",35,12,0,"92 punts for a 38.2 average, 2 blocked",""
"28","PR","Marshall Johnson",26,3,1,"25 punt returns for a 5.7 average and 0 td","Baltimore Colts / 4th / 80th pick / 1975"
"29","KR","Marshall Johnson",26,3,1,"41 kick returns for a 22.6 average and 0 td","Baltimore Colts / 4th / 80th pick / 1975"
