"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Scott Brunner",26,"3",12,"190 for 386, 2,516 yards, 9 td, 22 int, & 26 rushes for 64 yards and 0 td","New York Giants / 6th / 145th pick / 1980"
"3","RB","Butch Woolfolk",23,"1",16,"246 rushes for 857 yards, 4 td, & 28 catches for 368 yards and 0 td","New York Giants / 1st / 18th pick / 1982"
"4","FB","Rob Carpenter",28,"6",10,"170 rushes for 624 yards, 4 td, & 26 catches for 258 yards and 2 td","Houston Oilers / 3rd / 84th pick / 1977"
"5","WR","Earnest Gray",26,"4",16,"78 catches for 1,139 yards, 5 td","New York Giants / 2nd / 36th pick / 1979"
"6","WR","John Mistler",25,"2",9,"45 catches for 422 yards, 0 td","New York Giants / 3rd / 59th pick / 1981"
"7","TE","Zeke Mowatt",22,"Rook",14,"21 catches for 280 yards, 1 td",""
"8","LT","Brad Benson",28,"5",16,"","New England Patriots / 8th / 219th pick / 1977"
"9","LG","Billy Ard",24,"2",16,"","New York Giants / 8th / 221st pick / 1981"
"10","C","Rich Umphrey",25,"1",10,"1 fumble recovered","New York Giants / 5th / 129th pick / 1982"
"11","RG","J.T. Turner",30,"6",16,"",""
"12","RT","Gordon King",27,"5",14,"","New York Giants / 1st / 10th pick / 1978"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Curtis McGriff",25,"3",8,"",""
"15","NT","Jerome Sally",24,"1",10,"4.5 sacks, 0 interceptions, 1 fumble recovered",""
"16","RDE","Dee Hardison",27,"5",13,"2.5 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 2nd / 32nd pick / 1978"
"17","LOLB","Brad Van Pelt",32,"10",16,"3.0 sacks, 2 interceptions, 0 fumbles recovered","New York Giants / 2nd / 40th pick / 1973"
"18","LILB","Brian Kelley",32,"10",16,"1.5 sacks, 1 interception, 2 fumbles recovered","New York Giants / 14th / 353rd pick / 1973"
"19","RILB","Harry Carson*",30,"7",10,"1.0 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 4th / 105th pick / 1976"
"20","ROLB","Lawrence Taylor*+",24,"2",16,"9.0 sacks, 2 interceptions, 2 fumbles recovered","New York Giants / 1st / 2nd pick / 1981"
"21","LCB","Mark Haynes*",25,"3",15,"0.0 sacks, 3 interceptions, 2 fumbles recovered","New York Giants / 1st / 8th pick / 1980"
"22","RCB","Terry Jackson",28,"5",12,"0.0 sacks, 6 interceptions, 1 fumble recovered","New York Giants / 5th / 120th pick / 1978"
"23","SS","Bill Currier",28,"6",15,"1.0 sacks, 2 interceptions, 1 fumble recovered","Houston Oilers / 9th / 232nd pick / 1977"
"24","FS","Terry Kinard",24,"Rook",10,"1.0 sacks, 3 interceptions, 1 fumble recovered","New York Giants / 1st / 10th pick / 1983"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Ali Haji-Sheikh*+",22,"Rook",0,"35 of 42 field goals & 22 of 23 extra points","New York Giants / 9th / 237th pick / 1983"
"27","P","Dave Jennings",31,"9",0,"84 punts for a 40.3 average, 1 blocked",""
"28","PR","Pete Shaw",29,"6",1,"29 punt returns for a 8.1 average and 0 td","San Diego Chargers / 6th / 152nd pick / 1977"
"29","KR","Leon Bright",28,"2",0,"21 kick returns for a 22.6 average and 0 td",""
