"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Elvis Grbac*",30,"6",15,"326 for 547, 4,169 yards, 28 td, 14 int, & 30 rushes for 110 yards and 1 td","San Francisco 49ers / 8th / 219th pick / 1993"
"3","FB","Tony Richardson",29,"5",16,"147 rushes for 697 yards, 3 td, & 58 catches for 468 yards and 3 td",""
"4","WR","Derrick Alexander",29,"6",16,"78 catches for 1,391 yards, 10 td, & 3 rushes for 45 yards and 0 td","Cleveland Browns / 1st / 29th pick / 1994"
"5","WR","Sylvester Morris",23,"Rook",14,"48 catches for 678 yards, 3 td","Kansas City Chiefs / 1st / 21st pick / 2000"
"6","TE","Tony Gonzalez*+",24,"3",16,"93 catches for 1,203 yards, 9 td","Kansas City Chiefs / 1st / 13th pick / 1997"
"7","LG","Jeff Blackshear",31,"7",15,"","Seattle Seahawks / 8th / 197th pick / 1993"
"8","C","Tim Grunhard",32,"10",15,"1 fumble recovered","Kansas City Chiefs / 2nd / 40th pick / 1990"
"9","RT","Victor Riley",26,"2",16,"","Kansas City Chiefs / 1st / 27th pick / 1998"
"10","","Defensive Starters",NA,"",NA,"",""
"11","LB","Donnie Edwards",27,"4",16,"","Kansas City Chiefs / 4th / 98th pick / 1996"
"12","SS","Greg Wesley",22,"Rook",16,"1.0 sacks, 2 interceptions, 1 fumble recovered","Kansas City Chiefs / 3rd / 85th pick / 2000"
"13","FS","Jerome Woods",27,"4",16,"2.0 sacks, 2 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 28th pick / 1996"
