"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tony Banks",25,"2",14,"241 for 408, 2,535 yards, 7 td, 14 int, & 40 rushes for 156 yards and 3 td","St. Louis Rams / 2nd / 42nd pick / 1996"
"3","RB","Robert Holcombe",23,"Rook",6,"98 rushes for 230 yards, 2 td, & 6 catches for 34 yards and 0 td","St. Louis Rams / 2nd / 37th pick / 1998"
"4","FB","Derrick Harris",26,"2",14,"14 rushes for 38 yards, 0 td, & 12 catches for 57 yards and 2 td","St. Louis Rams / 6th / 175th pick / 1996"
"5","WR","Eddie Kennison",25,"2",13,"17 catches for 234 yards, 1 td, & 2 rushes for 9 yards and 0 td","St. Louis Rams / 1st / 18th pick / 1996"
"6","WR","Ricky Proehl",30,"8",11,"60 catches for 771 yards, 3 td, & 1 rush for 14 yards and 0 td","Phoenix Cardinals / 3rd / 58th pick / 1990"
"7","TE","Roland Williams",23,"Rook",9,"15 catches for 144 yards, 1 td","St. Louis Rams / 4th / 98th pick / 1998"
"8","LT","Orlando Pace",23,"1",16,"1 fumble recovered","St. Louis Rams / 1st / 1st pick / 1997"
"9","LG","Fred Miller",25,"2",15,"","St. Louis Rams / 5th / 141st pick / 1996"
"10","C","John Flannery",29,"7",16,"","Houston Oilers / 2nd / 44th pick / 1991"
"11","RG","Zach Wiegert",26,"3",13,"1 fumble recovered","St. Louis Rams / 2nd / 38th pick / 1995"
"12","RT","Wayne Gandy",27,"4",16,"","Los Angeles Rams / 1st / 15th pick / 1994"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Kevin Carter",25,"3",16,"12.0 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Rams / 1st / 6th pick / 1995"
"15","LDT","Ray Agnew",31,"8",12,"5.0 sacks, 1 interception, 1 fumble recovered","New England Patriots / 1st / 10th pick / 1990"
"16","RDT","D'Marco Farr",27,"4",16,"7.0 sacks, 0 interceptions, 1 fumble recovered",""
"17","RDE","Mike Jones",29,"7",15,"2.5 sacks, 0 interceptions, 2 fumbles recovered","Phoenix Cardinals / 2nd / 32nd pick / 1991"
"18","LLB","Mike Jones",29,"7",16,"3.0 sacks, 2 interceptions, 0 fumbles recovered",""
"19","MLB","Eric Hill",32,"9",13,"1.0 sacks, 1 interception, 0 fumbles recovered","Phoenix Cardinals / 1st / 10th pick / 1989"
"20","RLB","Roman Phifer",30,"7",13,"6.5 sacks, 1 interception, 0 fumbles recovered","Los Angeles Rams / 2nd / 31st pick / 1991"
"21","LCB","Todd Lyght",29,"7",16,"1.5 sacks, 3 interceptions, 0 fumbles recovered","Los Angeles Rams / 1st / 5th pick / 1991"
"22","RCB","Ryan McNeil",28,"5",12,"0.0 sacks, 1 interception, 1 fumble recovered","Detroit Lions / 2nd / 33rd pick / 1993"
"23","SS","Billy Jenkins",24,"1",13,"3.0 sacks, 2 interceptions, 0 fumbles recovered",""
"24","FS","Keith Lyle",26,"4",16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Los Angeles Rams / 3rd / 71st pick / 1994"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jeff Wilkins",26,"4",0,"20 of 26 field goals & 25 of 26 extra points",""
"27","P","Rick Tuten",33,"9",0,"95 punts for a 44.2 average, 0 blocked",""
"28","PR","Eddie Kennison",25,"2",13,"40 punt returns for a 10.4 average and 1 td","St. Louis Rams / 1st / 18th pick / 1996"
"29","KR","Tony Horne",22,"Rook",0,"56 kick returns for a 23.3 average and 1 td",""
