"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Drew Brees",36,"14",15,"428 for 627, 4,870 yards, 32 td, 11 int, & 24 rushes for 14 yards and 1 td","San Diego Chargers / 2nd / 32nd pick / 2001"
"3","RB","Mark Ingram",26,"4",10,"166 rushes for 769 yards, 6 td, & 50 catches for 405 yards and 0 td","New Orleans Saints / 1st / 28th pick / 2011"
"4","WR","Brandin Cooks",22,"1",13,"84 catches for 1,138 yards, 9 td, & 8 rushes for 18 yards and 0 td","New Orleans Saints / 1st / 20th pick / 2014"
"5","WR","Willie Snead",23,"1",9,"69 catches for 984 yards, 3 td",""
"6","TE","Michael Hoomanawanui",27,"5",8,"11 catches for 76 yards, 3 td, & 1 rush for 0 yards and 0 td","St. Louis Rams / 5th / 132nd pick / 2010"
"7","TE","Ben Watson",35,"11",16,"74 catches for 825 yards, 6 td","New England Patriots / 1st / 32nd pick / 2004"
"8","LT","Terron Armstead",24,"2",13,"","New Orleans Saints / 3rd / 75th pick / 2013"
"9","LG","Tim Lelito",26,"2",13,"",""
"10","C","Max Unger",29,"6",16,"","Seattle Seahawks / 2nd / 49th pick / 2009"
"11","RG","Jahri Evans",32,"9",11,"","New Orleans Saints / 4th / 108th pick / 2006"
"12","RT","Zach Strief",32,"9",15,"","New Orleans Saints / 7th / 210th pick / 2006"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Cameron Jordan*",26,"4",16,"","New Orleans Saints / 1st / 24th pick / 2011"
"15","DE","Bobby Richardson",23,"Rook",11,"",""
"16","LDT","John Jenkins",26,"2",12,"0.5 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 3rd / 82nd pick / 2013"
"17","RDT","Kevin Williams",35,"12",14,"","Minnesota Vikings / 1st / 9th pick / 2003"
"18","MLB","Stephone Anthony",23,"Rook",16,"1.0 sacks, 1 interception, 1 fumble recovered","New Orleans Saints / 1st / 31st pick / 2015"
"19","LB","Hau'oli Kikaha",23,"Rook",11,"","New Orleans Saints / 2nd / 44th pick / 2015"
"20","LCB","Delvin Breaux",26,"Rook",15,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"21","RCB","Brandon Browner",31,"4",16,"0.0 sacks, 1 interception, 1 fumble recovered",""
"22","SS","Kenny Vaccaro",24,"2",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 1st / 15th pick / 2013"
"23","FS","Jairus Byrd",29,"6",12,"1.0 sacks, 1 interception, 1 fumble recovered","Buffalo Bills / 2nd / 42nd pick / 2009"
