"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Terry Bradshaw",34,"12",9,"127 for 240, 1,768 yards, 17 td, 11 int, & 8 rushes for 10 yards and 0 td","Pittsburgh Steelers / 1st / 1st pick / 1970"
"3","RB","Frank Pollard",25,"2",8,"62 rushes for 238 yards, 2 td, & 6 catches for 39 yards and 0 td","Pittsburgh Steelers / 11th / 305th pick / 1980"
"4","FB","Franco Harris",32,"10",9,"140 rushes for 604 yards, 2 td, & 31 catches for 249 yards and 0 td","Pittsburgh Steelers / 1st / 13th pick / 1972"
"5","WR","John Stallworth*",30,"8",9,"27 catches for 441 yards, 7 td, & 1 rush for 9 yards and 0 td","Pittsburgh Steelers / 4th / 82nd pick / 1974"
"6","WR","Lynn Swann",30,"8",8,"18 catches for 265 yards, 0 td, & 1 rush for 25 yards and 0 td","Pittsburgh Steelers / 1st / 21st pick / 1974"
"7","TE","Bennie Cunningham",28,"6",9,"21 catches for 277 yards, 2 td","Pittsburgh Steelers / 1st / 28th pick / 1976"
"8","LT","Ray Pinney",28,"6",9,"","Pittsburgh Steelers / 2nd / 37th pick / 1976"
"9","LG","Craig Wolfley",24,"2",9,"2 fumbles recovered","Pittsburgh Steelers / 5th / 138th pick / 1980"
"10","C","Mike Webster*",30,"8",9,"","Pittsburgh Steelers / 5th / 125th pick / 1974"
"11","RG","Steve Courson",27,"4",8,"1 fumble recovered","Pittsburgh Steelers / 5th / 125th pick / 1977"
"12","RT","Larry Brown*",33,"11",8,"","Pittsburgh Steelers / 5th / 106th pick / 1971"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","John Goodman",24,"1",9,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 2nd / 56th pick / 1980"
"15","NT","Gary Dunn",29,"6",9,"6.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 6th / 159th pick / 1976"
"16","RDE","Tom Beasley",28,"4",7,"6.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 3rd / 60th pick / 1977"
"17","LOLB","Jack Ham",34,"11",8,"3.0 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 2nd / 34th pick / 1971"
"18","LILB","Loren Toews",31,"9",9,"2.5 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 8th / 192nd pick / 1973"
"19","RILB","Jack Lambert*+",30,"8",8,"4.0 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 2nd / 46th pick / 1974"
"20","ROLB","Robin Cole",27,"5",9,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 1st / 21st pick / 1977"
"21","LCB","Dwayne Woodruff",25,"3",9,"1.0 sacks, 5 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 6th / 161st pick / 1979"
"22","RCB","Mel Blount",34,"12",9,"0.0 sacks, 1 interception, 0 fumbles recovered","Pittsburgh Steelers / 3rd / 53rd pick / 1970"
"23","SS","Donnie Shell*+",30,"8",9,"1.0 sacks, 5 interceptions, 1 fumble recovered",""
"24","FS","Ron Johnson",26,"4",9,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 1st / 22nd pick / 1978"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Gary Anderson",23,"Rook",0,"10 of 12 field goals & 22 of 22 extra points","Buffalo Bills / 7th / 171st pick / 1982"
"27","P","John Goodson",22,"Rook",0,"49 punts for a 40.4 average, 0 blocked","Pittsburgh Steelers / 8th / 209th pick / 1982"
"28","PR","Willie Sydnor",23,"Rook",0,"22 punt returns for a 7.8 average and 0 td",""
"29","KR","Fred Bohannon",24,"Rook",0,"14 kick returns for a 23.5 average and 0 td",""
