"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Scott Mitchell",27,"4",16,"346 for 583, 4,338 yards, 32 td, 12 int, & 36 rushes for 104 yards and 4 td","Miami Dolphins / 4th / 93rd pick / 1990"
"3","RB","Barry Sanders*+",27,"6",16,"314 rushes for 1,500 yards, 11 td, & 48 catches for 398 yards and 1 td","Detroit Lions / 1st / 3rd pick / 1989"
"4","WR","Herman Moore*+",26,"4",16,"123 catches for 1,686 yards, 14 td","Detroit Lions / 1st / 10th pick / 1991"
"5","WR","Johnnie Morton",24,"1",13,"44 catches for 590 yards, 8 td, & 3 rushes for 33 yards and 0 td","Detroit Lions / 1st / 21st pick / 1994"
"6","WR","Brett Perriman",30,"7",16,"108 catches for 1,488 yards, 9 td, & 5 rushes for 48 yards and 0 td","New Orleans Saints / 2nd / 52nd pick / 1988"
"7","TE","David Sloan",23,"Rook",8,"17 catches for 184 yards, 1 td","Detroit Lions / 3rd / 70th pick / 1995"
"8","LT","Lomas Brown*+",32,"10",14,"","Detroit Lions / 1st / 6th pick / 1985"
"9","LG","Doug Widell",29,"6",11,"","Denver Broncos / 2nd / 41st pick / 1989"
"10","C","Kevin Glover*",32,"10",16,"1 fumble recovered","Detroit Lions / 2nd / 34th pick / 1985"
"11","RG","Dave Lutz",36,"12",16,"","Kansas City Chiefs / 2nd / 34th pick / 1983"
"12","RT","Zefross Moss",29,"6",14,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Luther Elliss",22,"Rook",16,"","Detroit Lions / 1st / 20th pick / 1995"
"15","LDT","Henry Thomas",30,"8",16,"10.5 sacks, 0 interceptions, 2 fumbles recovered","Minnesota Vikings / 3rd / 72nd pick / 1987"
"16","RDT","Robert Porcher",26,"3",16,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Detroit Lions / 1st / 26th pick / 1992"
"17","RDE","Tracy Scroggins",26,"3",16,"9.5 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 2nd / 53rd pick / 1992"
"18","LLB","Tracy Hayworth",28,"5",14,"1.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 7th / 174th pick / 1990"
"19","MLB","Chris Spielman",30,"7",16,"1.0 sacks, 1 interception, 3 fumbles recovered","Detroit Lions / 2nd / 29th pick / 1988"
"20","RLB","Mike Johnson",33,"9",16,"2.0 sacks, 2 interceptions, 4 fumbles recovered","Cleveland Browns / 1st / 18th pick / 1984 Supp"
"21","LCB","Ryan McNeil",25,"2",16,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Detroit Lions / 2nd / 33rd pick / 1993"
"22","RCB","Corey Raymond",26,"3",15,"2.0 sacks, 6 interceptions, 1 fumble recovered",""
"23","SS","Willie Clay",25,"3",16,"0.0 sacks, 8 interceptions, 0 fumbles recovered","Detroit Lions / 8th / 221st pick / 1992"
"24","FS","Bennie Blades",29,"7",16,"1.0 sacks, 1 interception, 0 fumbles recovered","Detroit Lions / 1st / 3rd pick / 1988"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jason Hanson",25,"3",0,"28 of 34 field goals & 48 of 48 extra points","Detroit Lions / 2nd / 56th pick / 1992"
"27","P","Mark Royals",30,"8",0,"57 punts for a 42.0 average, 2 blocked",""
"28","PR","Johnnie Morton",24,"1",13,"7 punt returns for a 6.9 average and 0 td","Detroit Lions / 1st / 21st pick / 1994"
"29","KR","Ron Rivers",24,"Rook",0,"19 kick returns for a 22.1 average and 0 td",""
