"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Ron Jaworski",28,"5",16,"190 for 374, 2,669 yards, 18 td, 12 int, & 43 rushes for 119 yards and 2 td","Los Angeles Rams / 2nd / 37th pick / 1973"
"3","RB","Wilbert Montgomery*",25,"2",16,"338 rushes for 1,512 yards, 9 td, & 41 catches for 494 yards and 5 td","Philadelphia Eagles / 6th / 154th pick / 1977"
"4","FB","Leroy Harris",25,"2",13,"107 rushes for 504 yards, 2 td, & 22 catches for 107 yards and 0 td","Miami Dolphins / 5th / 123rd pick / 1977"
"5","WR","Harold Carmichael*",30,"8",16,"52 catches for 872 yards, 11 td, & 1 rush for 0 yards and 0 td","Philadelphia Eagles / 7th / 161st pick / 1971"
"6","WR","Charlie Smith",29,"5",12,"24 catches for 399 yards, 1 td",""
"7","TE","Keith Krepfle",27,"4",16,"41 catches for 760 yards, 3 td","Philadelphia Eagles / 5th / 115th pick / 1974"
"8","LT","Stan Walters*",31,"7",16,"","Cincinnati Bengals / 9th / 210th pick / 1972"
"9","LG","Wade Key",33,"9",10,"","Philadelphia Eagles / 13th / 314th pick / 1969"
"10","C","Guy Morriss",28,"6",16,"","Philadelphia Eagles / 2nd / 28th pick / 1973"
"11","RG","Woody Peoples",36,"11",16,"",""
"12","RT","Jerry Sisemore*",28,"6",16,"2 fumbles recovered","Philadelphia Eagles / 1st / 3rd pick / 1973"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Claude Humphrey",35,"11",16,"","Atlanta Falcons / 1st / 3rd pick / 1968"
"15","NT","Charlie Johnson*",27,"2",16,"0 interceptions, 2 fumbles recovered","Philadelphia Eagles / 7th / 175th pick / 1977"
"16","RDE","Carl Hairston",27,"3",15,"","Philadelphia Eagles / 7th / 191st pick / 1976"
"17","LLB","John Bunting",29,"7",15,"2 interceptions, 0 fumbles recovered","Philadelphia Eagles / 10th / 248th pick / 1972"
"18","LILB","Terry Tautolo",25,"3",8,"","Philadelphia Eagles / 13th / 353rd pick / 1976"
"19","RILB","Frank LeMaster",27,"5",16,"0 interceptions, 1 fumble recovered","Philadelphia Eagles / 4th / 89th pick / 1974"
"20","RLB","Reggie Wilkes",23,"1",16,"2 interceptions, 2 fumbles recovered","Philadelphia Eagles / 3rd / 66th pick / 1978"
"21","LCB","Bob Howard",35,"12",16,"3 interceptions, 0 fumbles recovered","San Diego Chargers / 2nd / 48th pick / 1967"
"22","RCB","Herm Edwards",25,"2",16,"3 interceptions, 1 fumble recovered",""
"23","SS","Randy Logan",28,"6",16,"3 interceptions, 0 fumbles recovered","Philadelphia Eagles / 3rd / 55th pick / 1973"
"24","FS","Brenard Wilson",24,"Rook",14,"4 interceptions, 1 fumble recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Tony Franklin",23,"Rook",0,"23 of 31 field goals & 36 of 39 extra points","Philadelphia Eagles / 3rd / 74th pick / 1979"
"27","P","Max Runager",23,"Rook",0,"74 punts for a 39.6 average, 1 blocked","Philadelphia Eagles / 8th / 211th pick / 1979"
"28","PR","Wally Henry*",25,"2",0,"35 punt returns for a 9.1 average and 0 td",""
"29","KR","Wally Henry*",25,"2",0,"28 kick returns for a 23.9 average and 0 td",""
