"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Lynn Dickey",28,"6",9,"113 for 220, 1,346 yards, 5 td, 14 int, & 5 rushes for 24 yards and 0 td","Houston Oilers / 3rd / 56th pick / 1971"
"3","RB","Eric Torkelson",25,"3",7,"103 rushes for 309 yards, 1 td, & 11 catches for 107 yards and 0 td","Green Bay Packers / 11th / 272nd pick / 1974"
"4","FB","Barty Smith",25,"3",14,"166 rushes for 554 yards, 2 td, & 37 catches for 340 yards and 1 td","Green Bay Packers / 1st / 12th pick / 1974"
"5","WR","Steve Odom",25,"3",10,"27 catches for 549 yards, 3 td, & 1 rush for 6 yards and 0 td","Green Bay Packers / 5th / 116th pick / 1974"
"6","WR","Ollie Smith",28,"4",11,"22 catches for 357 yards, 0 td","Baltimore Colts / 4th / 85th pick / 1973"
"7","TE","Rich McGeorge",29,"7",13,"17 catches for 142 yards, 1 td","Green Bay Packers / 1st / 16th pick / 1970"
"8","LT","Mark Koncar",24,"1",13,"1 fumble recovered","Green Bay Packers / 1st / 23rd pick / 1976"
"9","LG","Steve Knutson",26,"1",7,"","Atlanta Falcons / 16th / 393rd pick / 1975"
"10","C","Larry McCarren",26,"4",14,"","Green Bay Packers / 12th / 308th pick / 1973"
"11","RG","Melvin Jackson",23,"1",13,"","Green Bay Packers / 12th / 328th pick / 1976"
"12","RT","Dick Himes",31,"9",12,"1 fumble recovered","Green Bay Packers / 3rd / 81st pick / 1968"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Mike Butler",23,"Rook",14,"0 interceptions, 1 fumble recovered","Green Bay Packers / 1st / 9th pick / 1977"
"15","LDT","Dave Roller",28,"6",12,"0 interceptions, 1 fumble recovered","New York Giants / 13th / 330th pick / 1971"
"16","RDT","Dave Pureifory",28,"5",12,"0 interceptions, 1 fumble recovered","Green Bay Packers / 6th / 142nd pick / 1972"
"17","RDE","Bob Barber",26,"1",14,"0 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 2nd / 51st pick / 1975"
"18","LLB","Tom Toner",27,"4",9,"1 interception, 0 fumbles recovered","Green Bay Packers / 6th / 152nd pick / 1973"
"19","MLB","Jim Carter",29,"7",14,"","Green Bay Packers / 3rd / 68th pick / 1970"
"20","RLB","Fred Carr",31,"9",14,"1 interception, 0 fumbles recovered","Green Bay Packers / 1st / 5th pick / 1968"
"21","LCB","Willie Buchanon",27,"5",14,"2 interceptions, 1 fumble recovered","Green Bay Packers / 1st / 7th pick / 1972"
"22","RCB","Mike McCoy",24,"1",14,"4 interceptions, 0 fumbles recovered","Green Bay Packers / 3rd / 72nd pick / 1976"
"23","SS","Steve Luke",24,"2",14,"4 interceptions, 1 fumble recovered","Green Bay Packers / 4th / 88th pick / 1975"
"24","FS","Johnnie Gray",24,"2",14,"1 interception, 2 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Chester Marcol",28,"5",0,"13 of 21 field goals & 11 of 14 extra points","Green Bay Packers / 2nd / 34th pick / 1972"
"27","P","David Beverly",27,"3",0,"85 punts for a 39.9 average, 1 blocked",""
"28","PR","Willard Harrell",25,"2",4,"28 punt returns for a 9.0 average and 1 td","Green Bay Packers / 3rd / 58th pick / 1975"
"29","KR","Steve Odom",25,"3",10,"23 kick returns for a 20.3 average and 0 td","Green Bay Packers / 5th / 116th pick / 1974"
