"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Josh Freeman",21,"Rook",9,"158 for 290, 1,855 yards, 10 td, 18 int, & 30 rushes for 161 yards and 0 td","Tampa Bay Buccaneers / 1st / 17th pick / 2009"
"3","RB","Cadillac Williams",27,"4",15,"211 rushes for 823 yards, 4 td, & 28 catches for 217 yards and 3 td","Tampa Bay Buccaneers / 1st / 5th pick / 2005"
"4","WR","Antonio Bryant",28,"7",11,"39 catches for 600 yards, 4 td","Dallas Cowboys / 2nd / 63rd pick / 2002"
"5","WR","Michael Clayton",27,"5",11,"16 catches for 230 yards, 1 td","Tampa Bay Buccaneers / 1st / 15th pick / 2004"
"6","TE","Jerramy Stevens",30,"7",8,"15 catches for 130 yards, 1 td","Seattle Seahawks / 1st / 28th pick / 2002"
"7","TE","Kellen Winslow",26,"5",14,"77 catches for 884 yards, 5 td, & 1 rush for 7 yards and 0 td","Cleveland Browns / 1st / 6th pick / 2004"
"8","LT","Donald Penn",26,"2",16,"2 fumbles recovered",""
"9","LG","Jeremy Zuttah",23,"1",16,"1 fumble recovered","Tampa Bay Buccaneers / 3rd / 83rd pick / 2008"
"10","C","Jeff Faine",28,"6",12,"1 fumble recovered","Cleveland Browns / 1st / 21st pick / 2003"
"11","RG","Davin Joseph",26,"3",16,"","Tampa Bay Buccaneers / 1st / 23rd pick / 2006"
"12","RT","Jeremy Trueblood",26,"3",16,"","Tampa Bay Buccaneers / 2nd / 59th pick / 2006"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Stylez G. White",30,"2",8,"","Houston Texans / 7th / 229th pick / 2002"
"15","DE","Jimmy Wilkerson",28,"6",15,"","Kansas City Chiefs / 6th / 189th pick / 2003"
"16","DT","Chris Hovan",31,"9",16,"","Minnesota Vikings / 1st / 25th pick / 2000"
"17","DT","Ryan Sims",29,"7",16,"","Kansas City Chiefs / 1st / 6th pick / 2002"
"18","MLB","Barrett Ruud",26,"4",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Tampa Bay Buccaneers / 2nd / 36th pick / 2005"
"19","LB","Quincy Black",25,"2",13,"","Tampa Bay Buccaneers / 3rd / 68th pick / 2007"
"20","LB","Geno Hayes",22,"1",13,"","Tampa Bay Buccaneers / 6th / 175th pick / 2008"
"21","LCB","Aqib Talib",23,"1",15,"0.0 sacks, 5 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 20th pick / 2008"
"22","RCB","Ronde Barber",34,"12",16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 3rd / 66th pick / 1997"
"23","SS","Sabby Piscitelli",26,"2",15,"0.0 sacks, 2 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 2nd / 64th pick / 2007"
"24","FS","Tanard Jackson",24,"2",12,"0.0 sacks, 5 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 4th / 106th pick / 2007"
