"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dave Wilson",26,"4",10,"145 for 293, 1,843 yards, 11 td, 15 int, & 18 rushes for 7 yards and 0 td","New Orleans Saints / 1st / 1st pick / 1981 Supp"
"3","RB","Earl Campbell",30,"7",12,"158 rushes for 643 yards, 1 td, & 6 catches for 88 yards and 0 td","Houston Oilers / 1st / 1st pick / 1978"
"4","FB","Wayne Wilson",28,"6",10,"168 rushes for 645 yards, 1 td, & 38 catches for 228 yards and 2 td","Houston Oilers / 12th / 324th pick / 1979"
"5","WR","Eugene Goodlow",27,"2",11,"32 catches for 603 yards, 3 td, & 1 rush for 3 yards and 0 td","New Orleans Saints / 3rd / 66th pick / 1982"
"6","WR","Eric Martin",24,"Rook",11,"35 catches for 522 yards, 4 td, & 2 rushes for -1 yards and 0 td","New Orleans Saints / 7th / 179th pick / 1985"
"7","TE","Hoby Brenner",26,"4",16,"42 catches for 652 yards, 3 td","New Orleans Saints / 3rd / 71st pick / 1981"
"8","LT","Dave Lafary",30,"8",11,"1 fumble recovered","New Orleans Saints / 5th / 118th pick / 1977"
"9","LG","Brad Edelman",25,"3",8,"","New Orleans Saints / 2nd / 30th pick / 1982"
"10","C","Steve Korte",25,"2",12,"","New Orleans Saints / 2nd / 38th pick / 1983"
"11","RG","Ralph Williams",27,"3",14,"",""
"12","RT","Stan Brock",27,"5",16,"1 fumble recovered","New Orleans Saints / 1st / 12th pick / 1980"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Bruce Clark",27,"3",16,"8.5 sacks, 0 interceptions, 1 fumble recovered","Green Bay Packers / 1st / 4th pick / 1980"
"15","NT","Tony Elliott",26,"3",16,"1.0 sacks, 0 interceptions, 2 fumbles recovered","New Orleans Saints / 5th / 114th pick / 1982"
"16","RDE","Jim Wilks",27,"4",16,"2.5 sacks, 0 interceptions, 0 fumbles recovered","New Orleans Saints / 12th / 305th pick / 1981"
"17","LOLB","Rickey Jackson*",27,"4",16,"11.0 sacks, 0 interceptions, 0 fumbles recovered","New Orleans Saints / 2nd / 51st pick / 1981"
"18","LILB","Glen Redd",27,"4",16,"1.0 sacks, 1 interception, 2 fumbles recovered","New Orleans Saints / 6th / 166th pick / 1981"
"19","RILB","Jack Del Rio",22,"Rook",9,"0.0 sacks, 2 interceptions, 5 fumbles recovered","New Orleans Saints / 3rd / 68th pick / 1985"
"20","ROLB","Whitney Paul",32,"9",8,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 10th / 277th pick / 1976"
"21","LCB","Dave Waymer",27,"5",15,"0.0 sacks, 6 interceptions, 0 fumbles recovered","New Orleans Saints / 2nd / 41st pick / 1980"
"22","RCB","Johnnie Poe",26,"4",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","New Orleans Saints / 6th / 144th pick / 1981"
"23","SS","Terry Hoage",23,"1",13,"1.0 sacks, 4 interceptions, 2 fumbles recovered","New Orleans Saints / 3rd / 68th pick / 1984"
"24","FS","Frank Wattelet",27,"4",16,"1.0 sacks, 2 interceptions, 1 fumble recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Morten Andersen*",25,"3",0,"31 of 35 field goals & 27 of 29 extra points","New Orleans Saints / 4th / 86th pick / 1982"
"27","P","Brian Hansen",25,"1",0,"89 punts for a 42.3 average, 0 blocked","New Orleans Saints / 9th / 237th pick / 1984"
"28","PR","Willie Tullis",27,"4",1,"17 punt returns for a 8.3 average and 0 td","Houston Oilers / 8th / 217th pick / 1981"
"29","KR","Tyrone Anthony",23,"1",0,"23 kick returns for a 20.7 average and 0 td","New Orleans Saints / 3rd / 69th pick / 1984"
