"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Mike Glennon",24,"Rook",13,"247 for 416, 2,608 yards, 19 td, 9 int, & 27 rushes for 37 yards and 0 td","Tampa Bay Buccaneers / 3rd / 73rd pick / 2013"
"3","FB","Erik Lorig",27,"3",9,"0 rushes for 0 yards, 0 td, & 11 catches for 47 yards and 0 td","Tampa Bay Buccaneers / 7th / 253rd pick / 2010"
"4","WR","Vincent Jackson",30,"8",16,"78 catches for 1,224 yards, 7 td, & 1 rush for 0 yards and 0 td","San Diego Chargers / 2nd / 61st pick / 2005"
"5","LT","Donald Penn",30,"6",16,"",""
"6","LG","Jamon Meredith",27,"4",8,"","Green Bay Packers / 5th / 162nd pick / 2009"
"7","C","Jeremy Zuttah",27,"5",16,"1 fumble recovered","Tampa Bay Buccaneers / 3rd / 83rd pick / 2008"
"8","RG","Davin Joseph",30,"7",16,"","Tampa Bay Buccaneers / 1st / 23rd pick / 2006"
"9","RT","Demar Dotson",28,"4",16,"",""
"10","","Defensive Starters",NA,"",NA,"",""
"11","DE","Adrian Clayborn",25,"2",16,"","Tampa Bay Buccaneers / 1st / 20th pick / 2011"
"12","DE","Daniel Te'o-Nesheim",27,"3",12,"","Philadelphia Eagles / 3rd / 86th pick / 2010"
"13","DT","Gerald McCoy*+",25,"3",16,"","Tampa Bay Buccaneers / 1st / 3rd pick / 2010"
"14","DT","Akeem Spence",22,"Rook",14,"","Tampa Bay Buccaneers / 4th / 100th pick / 2013"
"15","MLB","Mason Foster",24,"2",13,"2.0 sacks, 3 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 3rd / 84th pick / 2011"
"16","LB","Lavonte David+",23,"1",16,"","Tampa Bay Buccaneers / 2nd / 58th pick / 2012"
"17","LCB","Darrelle Revis*",28,"6",16,"1.0 sacks, 2 interceptions, 1 fumble recovered","New York Jets / 1st / 14th pick / 2007"
"18","RCB","Johnthan Banks",24,"Rook",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 2nd / 43rd pick / 2013"
"19","SS","Mark Barron",24,"1",14,"2.0 sacks, 2 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 7th pick / 2012"
"20","FS","Dashon Goldson",29,"6",13,"0.0 sacks, 1 interception, 1 fumble recovered","San Francisco 49ers / 4th / 126th pick / 2007"
