"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","David Carr",25,"2",16,"285 for 466, 3,531 yards, 16 td, 14 int, & 73 rushes for 299 yards and 0 td","Houston Texans / 1st / 1st pick / 2002"
"3","RB","Domanick Williams",24,"1",15,"302 rushes for 1,188 yards, 13 td, & 68 catches for 588 yards and 1 td","Houston Texans / 4th / 101st pick / 2003"
"4","WR","Corey Bradford",29,"6",10,"27 catches for 399 yards, 3 td","Green Bay Packers / 5th / 150th pick / 1998"
"5","WR","Jabar Gaffney",24,"2",12,"41 catches for 632 yards, 2 td, & 4 rushes for 30 yards and 0 td","Houston Texans / 2nd / 33rd pick / 2002"
"6","WR","Andre Johnson*",23,"1",16,"79 catches for 1,142 yards, 6 td, & 4 rushes for 12 yards and 0 td","Houston Texans / 1st / 3rd pick / 2003"
"7","TE","Mark Bruener",32,"9",11,"4 catches for 52 yards, 0 td","Pittsburgh Steelers / 1st / 27th pick / 1995"
"8","TE","Billy Miller",27,"5",8,"17 catches for 178 yards, 1 td","Denver Broncos / 7th / 218th pick / 1999"
"9","LT","Seth Wand",25,"1",16,"1 fumble recovered","Houston Texans / 3rd / 75th pick / 2003"
"10","LG","Chester Pitts",25,"2",16,"","Houston Texans / 2nd / 50th pick / 2002"
"11","C","Steve McKinney",29,"6",16,"","Indianapolis Colts / 4th / 93rd pick / 1998"
"12","RG","Zach Wiegert",32,"9",13,"","St. Louis Rams / 2nd / 38th pick / 1995"
"13","RT","Todd Wade",28,"4",13,"","Miami Dolphins / 2nd / 53rd pick / 2000"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Robaire Smith",27,"4",16,"","Tennessee Titans / 6th / 197th pick / 2000"
"16","DE","Gary Walker",31,"9",15,"","Houston Oilers / 5th / 159th pick / 1995"
"17","NT","Seth Payne",29,"7",12,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 4th / 114th pick / 1997"
"18","LOLB","Jason Babin",24,"Rook",16,"4.0 sacks, 0 interceptions, 2 fumbles recovered","Houston Texans / 1st / 27th pick / 2004"
"19","MLB","Jamie Sharper",30,"7",16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Baltimore Ravens / 2nd / 34th pick / 1997"
"20","ROLB","Kailee Wong",28,"6",16,"5.5 sacks, 3 interceptions, 1 fumble recovered","Minnesota Vikings / 2nd / 51st pick / 1998"
"21","LB","Jay Foreman",28,"5",11,"","Buffalo Bills / 5th / 156th pick / 1999"
"22","LCB","Aaron Glenn",32,"10",16,"0.0 sacks, 5 interceptions, 1 fumble recovered","New York Jets / 1st / 12th pick / 1994"
"23","RCB","Dunta Robinson",22,"Rook",16,"3.0 sacks, 6 interceptions, 0 fumbles recovered","Houston Texans / 1st / 10th pick / 2004"
"24","SS","Glenn Earl",23,"Rook",9,"","Houston Texans / 4th / 122nd pick / 2004"
"25","FS","Marcus Coleman",30,"8",12,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New York Jets / 5th / 133rd pick / 1996"
