"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jason Campbell",32,7,8,"180 for 317, 2,015 yards, 11 td, 8 int, & 14 rushes for 107 yards and 0 td","Washington Redskins / 1st / 25th pick / 2005"
"3","WR","Josh Gordon*+",22,1,14,"87 catches for 1,646 yards, 9 td, & 5 rushes for 88 yards and 0 td","Cleveland Browns / 2nd / 1st pick / 2012 Supp"
"4","WR","Greg Little",24,2,13,"41 catches for 465 yards, 2 td","Cleveland Browns / 2nd / 59th pick / 2011"
"5","TE","Gary Barnidge",28,5,12,"13 catches for 127 yards, 2 td","Carolina Panthers / 5th / 141st pick / 2008"
"6","TE","Jordan Cameron*",25,2,14,"80 catches for 917 yards, 7 td","Cleveland Browns / 4th / 102nd pick / 2011"
"7","LT","Joe Thomas*+",29,6,16,"2 fumbles recovered","Cleveland Browns / 1st / 3rd pick / 2007"
"8","LG","John Greco",28,5,14,"","St. Louis Rams / 3rd / 65th pick / 2008"
"9","C","Alex Mack*",28,4,16,"1 fumble recovered","Cleveland Browns / 1st / 21st pick / 2009"
"10","RG","Shawn Lauvao",26,3,11,"","Cleveland Browns / 3rd / 92nd pick / 2010"
"11","RT","Mitchell Schwartz",24,1,16,"","Cleveland Browns / 2nd / 37th pick / 2012"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Desmond Bryant",28,4,12,"",""
"14","DE","Ahtyba Rubin",27,5,14,"","Cleveland Browns / 6th / 190th pick / 2008"
"15","NT","Phil Taylor",25,2,15,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 21st pick / 2011"
"16","LB","D'Qwell Jackson",30,7,16,"","Cleveland Browns / 2nd / 34th pick / 2006"
"17","LB","Paul Kruger",27,4,16,"","Baltimore Ravens / 2nd / 57th pick / 2009"
"18","LB","Craig Robertson",25,2,14,"",""
"19","LB","Jabaal Sheard",24,2,13,"","Cleveland Browns / 2nd / 37th pick / 2011"
"20","LCB","Joe Haden*",24,3,15,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 7th pick / 2010"
"21","RCB","Buster Skrine",24,2,15,"1.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 5th / 137th pick / 2011"
"22","SS","T.J. Ward*",27,3,16,"1.5 sacks, 2 interceptions, 1 fumble recovered","Cleveland Browns / 2nd / 38th pick / 2010"
"23","FS","Tashaun Gipson",23,1,15,"0.0 sacks, 5 interceptions, 0 fumbles recovered",""
