"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Brett Favre",30,"8",16,"341 for 595, 4,091 yards, 22 td, 23 int, & 28 rushes for 142 yards and 0 td","Atlanta Falcons / 2nd / 33rd pick / 1991"
"3","RB","Dorsey Levens",29,"5",14,"279 rushes for 1,034 yards, 9 td, & 71 catches for 573 yards and 1 td","Green Bay Packers / 5th / 149th pick / 1994"
"4","FB","William Henderson",28,"4",13,"7 rushes for 29 yards, 2 td, & 30 catches for 203 yards and 1 td","Green Bay Packers / 3rd / 66th pick / 1995"
"5","WR","Antonio Freeman",27,"4",16,"74 catches for 1,074 yards, 6 td, & 1 rush for -2 yards and 0 td","Green Bay Packers / 3rd / 90th pick / 1995"
"6","WR","Bill Schroeder",28,"2",16,"74 catches for 1,051 yards, 5 td","Green Bay Packers / 6th / 181st pick / 1994"
"7","TE","Tyrone Davis",27,"4",13,"20 catches for 204 yards, 2 td","New York Jets / 4th / 107th pick / 1995"
"8","LT","Ross Verba",26,"2",10,"1 fumble recovered","Green Bay Packers / 1st / 30th pick / 1997"
"9","T","Santana Dotson",30,"7",12,"","Tampa Bay Buccaneers / 5th / 132nd pick / 1992"
"10","C","Frank Winters",35,"12",16,"1 fumble recovered","Cleveland Browns / 10th / 276th pick / 1987"
"11","RG","Marco Rivera",27,"2",16,"1 fumble recovered","Green Bay Packers / 6th / 208th pick / 1996"
"12","RT","Earl Dotson",29,"6",15,"","Green Bay Packers / 3rd / 81st pick / 1993"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Vaughn Booker",31,"5",14,"",""
"15","DE","Vonnie Holliday",24,"1",16,"","Green Bay Packers / 1st / 19th pick / 1998"
"16","NT","Gilbert Brown",28,"6",15,"","Minnesota Vikings / 3rd / 79th pick / 1993"
"17","LOLB","George Koonce",31,"7",15,"",""
"18","MLB","Bernardo Harris",28,"4",15,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"19","LCB","Mike McKenzie",23,"Rook",16,"0.0 sacks, 6 interceptions, 0 fumbles recovered","Green Bay Packers / 3rd / 87th pick / 1999"
"20","RCB","Tyrone Williams",26,"3",16,"0.0 sacks, 4 interceptions, 2 fumbles recovered","Green Bay Packers / 3rd / 93rd pick / 1996"
"21","SS","LeRoy Butler",31,"9",16,"1.0 sacks, 2 interceptions, 1 fumble recovered","Green Bay Packers / 2nd / 48th pick / 1990"
"22","FS","Darren Sharper",24,"2",16,"1.0 sacks, 3 interceptions, 1 fumble recovered","Green Bay Packers / 2nd / 60th pick / 1997"
