"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Harbaugh",33,"9",14,"232 for 405, 2,630 yards, 13 td, 11 int, & 48 rushes for 192 yards and 1 td","Chicago Bears / 1st / 26th pick / 1987"
"3","RB","Marshall Faulk",23,"2",13,"198 rushes for 587 yards, 7 td, & 56 catches for 428 yards and 0 td","Indianapolis Colts / 1st / 2nd pick / 1994"
"4","FB","Clif Groce",24,"1",8,"46 rushes for 184 yards, 0 td, & 13 catches for 106 yards and 0 td",""
"5","WR","Sean Dawkins",25,"3",14,"54 catches for 751 yards, 1 td","Indianapolis Colts / 1st / 16th pick / 1993"
"6","WR","Marvin Harrison",24,"Rook",15,"64 catches for 836 yards, 8 td, & 3 rushes for 15 yards and 0 td","Indianapolis Colts / 1st / 19th pick / 1996"
"7","TE","Ken Dilger",25,"1",16,"42 catches for 503 yards, 4 td","Indianapolis Colts / 2nd / 48th pick / 1995"
"8","LT","Kipp Vickers",27,"1",6,"",""
"9","LG","Doug Widell",30,"7",16,"","Denver Broncos / 2nd / 41st pick / 1989"
"10","C","Kirk Lowdermilk",33,"11",16,"","Minnesota Vikings / 3rd / 59th pick / 1985"
"11","RG","Eric Mahlum",26,"2",9,"1 fumble recovered","Indianapolis Colts / 2nd / 32nd pick / 1994"
"12","RT","Jason Mathews",25,"2",15,"1 fumble recovered","Indianapolis Colts / 3rd / 67th pick / 1994"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Bernard Whittington",25,"2",14,"3.0 sacks, 0 interceptions, 0 fumbles recovered",""
"15","LDT","Tony McCoy",27,"4",15,"5.0 sacks, 0 interceptions, 1 fumble recovered","Indianapolis Colts / 4th / 105th pick / 1992"
"16","RDT","Tony Siragusa",29,"6",10,"2.0 sacks, 0 interceptions, 1 fumble recovered",""
"17","RDE","Tony Bennett",29,"6",13,"6.0 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 1st / 18th pick / 1990"
"18","LLB","Steve Grant",27,"4",11,"1.0 sacks, 0 interceptions, 1 fumble recovered","Indianapolis Colts / 10th / 253rd pick / 1992"
"19","MLB","Jeff Herrod",30,"8",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Indianapolis Colts / 9th / 243rd pick / 1988"
"20","RLB","Steve Morrison",25,"1",8,"0.0 sacks, 1 interception, 2 fumbles recovered",""
"21","LCB","Ray Buchanan",25,"3",13,"0.5 sacks, 2 interceptions, 0 fumbles recovered","Indianapolis Colts / 3rd / 65th pick / 1993"
"22","RCB","Eugene Daniel",35,"12",9,"0.0 sacks, 3 interceptions, 1 fumble recovered","Indianapolis Colts / 8th / 205th pick / 1984"
"23","SS","David Tate",32,"8",10,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 8th / 208th pick / 1988"
"24","FS","Jason Belser",26,"4",16,"1.0 sacks, 4 interceptions, 1 fumble recovered","Indianapolis Colts / 8th / 197th pick / 1992"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Cary Blanchard*+",28,"4",0,"36 of 40 field goals & 27 of 27 extra points",""
"27","P","Chris Gardocki*+",26,"5",0,"68 punts for a 45.7 average, 0 blocked","Chicago Bears / 3rd / 78th pick / 1991"
"28","PR","Marvin Harrison",24,"Rook",15,"18 punt returns for a 9.8 average and 0 td","Indianapolis Colts / 1st / 19th pick / 1996"
"29","KR","Aaron Bailey",25,"2",2,"43 kick returns for a 24.2 average and 1 td",""
