"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Everett",28,"5",16,"277 for 490, 3,438 yards, 11 td, 20 int, & 27 rushes for 44 yards and 0 td","Houston Oilers / 1st / 3rd pick / 1986"
"3","RB","Robert Delpino",26,"3",15,"214 rushes for 688 yards, 9 td, & 55 catches for 617 yards and 1 td","Los Angeles Rams / 5th / 117th pick / 1988"
"4","WR","Flipper Anderson",26,"3",10,"32 catches for 530 yards, 1 td","Los Angeles Rams / 2nd / 46th pick / 1988"
"5","WR","Henry Ellard",30,"8",16,"64 catches for 1,052 yards, 3 td","Los Angeles Rams / 2nd / 32nd pick / 1983"
"6","TE","Damone Johnson",29,"5",16,"32 catches for 253 yards, 2 td","Los Angeles Rams / 6th / 162nd pick / 1985"
"7","TE","Jim Price",25,"Rook",6,"35 catches for 410 yards, 2 td",""
"8","LT","Gerald Perry",27,"3",9,"","Denver Broncos / 2nd / 45th pick / 1988"
"9","LG","Bern Brostek",25,"1",8,"","Los Angeles Rams / 1st / 23rd pick / 1990"
"10","C","Tom Newberry",29,"5",16,"","Los Angeles Rams / 2nd / 50th pick / 1986"
"11","RG","Duval Love",28,"6",13,"2 fumbles recovered","Los Angeles Rams / 10th / 274th pick / 1985"
"12","RT","Jackie Slater",37,"15",13,"","Los Angeles Rams / 3rd / 86th pick / 1976"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Karl Wilson",27,"4",10,"2.0 sacks, 0 interceptions, 0 fumbles recovered","San Diego Chargers / 3rd / 59th pick / 1987"
"15","LDT","Alvin Wright",30,"5",11,"",""
"16","RDT","Robert Young",22,"Rook",13,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 5th / 116th pick / 1991"
"17","RDE","Kevin Greene",29,"6",16,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 5th / 113th pick / 1985"
"18","LLB","Brett Faryniarz",26,"3",7,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"19","MLB","Larry Kelm",27,"4",15,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 4th / 108th pick / 1987"
"20","RLB","Fred Strickland",25,"3",10,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 2nd / 47th pick / 1988"
"21","LCB","Jerry Gray",29,"6",9,"0.0 sacks, 3 interceptions, 1 fumble recovered","Los Angeles Rams / 1st / 21st pick / 1985"
"22","RCB","Darryl Henley",25,"2",15,"0.0 sacks, 3 interceptions, 1 fumble recovered","Los Angeles Rams / 2nd / 53rd pick / 1989"
"23","SS","Michael Stewart",26,"4",16,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Los Angeles Rams / 8th / 213th pick / 1987"
"24","FS","Pat Terrell",23,"1",16,"0.0 sacks, 1 interception, 1 fumble recovered","Los Angeles Rams / 2nd / 49th pick / 1990"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Tony Zendejas",31,"6",0,"17 of 17 field goals & 25 of 26 extra points","Washington Redskins / 1st / 27th pick / 1984 Supp"
"27","P","Dale Hatcher",28,"6",0,"63 punts for a 38.1 average, 0 blocked","Los Angeles Rams / 3rd / 77th pick / 1985"
"28","PR","Vernon Turner",24,"1",0,"23 punt returns for a 8.7 average and 0 td",""
"29","KR","Vernon Turner",24,"1",0,"24 kick returns for a 19.0 average and 0 td",""
