"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","John Hadl",35,"13",13,"191 for 353, 2,095 yards, 6 td, 21 int, & 20 rushes for 47 yards and 0 td","Detroit Lions / 1st / 10th pick / 1962, San Diego Chargers / 3rd / 24th pick / 1962"
"3","RB","Willard Harrell",23,"Rook",13,"121 rushes for 359 yards, 1 td, & 34 catches for 261 yards and 2 td","Green Bay Packers / 3rd / 58th pick / 1975"
"4","FB","John Brockington",27,"4",12,"144 rushes for 434 yards, 7 td, & 33 catches for 242 yards and 1 td","Green Bay Packers / 1st / 9th pick / 1971"
"5","WR","Steve Odom*",23,"1",7,"15 catches for 299 yards, 4 td, & 5 rushes for 55 yards and 0 td","Green Bay Packers / 5th / 116th pick / 1974"
"6","WR","Barry Smith",24,"2",6,"6 catches for 77 yards, 1 td","Green Bay Packers / 1st / 21st pick / 1973"
"7","TE","Rich McGeorge",27,"5",14,"32 catches for 458 yards, 1 td","Green Bay Packers / 1st / 16th pick / 1970"
"8","LT","Ernie McMillan",37,"14",11,"","St. Louis Cardinals / 13th / 176th pick / 1961, Boston Patriots / 29th / 226th pick / 1961"
"9","LG","Bruce Van Dyke",31,"9",14,"","Kansas City Chiefs / 15th / 133rd pick / 1966, Philadelphia Eagles / 12th / 174th pick / 1966"
"10","C","Larry McCarren",24,"2",12,"","Green Bay Packers / 12th / 308th pick / 1973"
"11","RG","Keith Wortman",25,"3",13,"","Green Bay Packers / 10th / 242nd pick / 1972"
"12","RT","Dick Himes",29,"7",14,"","Green Bay Packers / 3rd / 81st pick / 1968"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Sweeny Williams",29,"5",14,"","Dallas Cowboys / 11th / 283rd pick / 1969"
"15","LDT","Mike McCoy",27,"5",14,"0 interceptions, 2 fumbles recovered","Green Bay Packers / 1st / 2nd pick / 1970"
"16","RDT","Dave Pureifory",26,"3",13,"0 interceptions, 2 fumbles recovered","Green Bay Packers / 6th / 142nd pick / 1972"
"17","RDE","Alden Roche",30,"5",14,"0 interceptions, 3 fumbles recovered","Denver Broncos / 2nd / 37th pick / 1970"
"18","LLB","Tom Toner",25,"2",9,"1 interception, 2 fumbles recovered","Green Bay Packers / 6th / 152nd pick / 1973"
"19","MLB","Jim Carter",27,"5",11,"","Green Bay Packers / 3rd / 68th pick / 1970"
"20","RLB","Fred Carr*",29,"7",14,"3 interceptions, 2 fumbles recovered","Green Bay Packers / 1st / 5th pick / 1968"
"21","LCB","Perry Smith",24,"2",12,"6 interceptions, 0 fumbles recovered","Oakland Raiders / 4th / 92nd pick / 1973"
"22","RCB","Ken Ellis",28,"5",14,"1 interception, 2 fumbles recovered","Green Bay Packers / 4th / 93rd pick / 1970"
"23","SS","Al Matthews",28,"5",14,"2 interceptions, 2 fumbles recovered","Green Bay Packers / 2nd / 41st pick / 1970"
"24","FS","Johnnie Gray",22,"Rook",14,"1 interception, 4 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Joe Danelo",22,"Rook",0,"11 of 16 field goals & 20 of 23 extra points","Miami Dolphins / 10th / 257th pick / 1975"
"27","P","David Beverly",25,"1",0,"66 punts for a 37.6 average, 0 blocked",""
"28","PR","Willard Harrell",23,"Rook",13,"21 punt returns for a 6.5 average and 0 td","Green Bay Packers / 3rd / 58th pick / 1975"
"29","KR","Steve Odom*",23,"1",7,"42 kick returns for a 24.6 average and 1 td","Green Bay Packers / 5th / 116th pick / 1974"
