"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Peyton Manning*",23,"1",16,"331 for 533, 4,135 yards, 26 td, 15 int, & 35 rushes for 73 yards and 2 td","Indianapolis Colts / 1st / 1st pick / 1998"
"3","RB","Edgerrin James*+",21,"Rook",16,"369 rushes for 1,553 yards, 13 td, & 62 catches for 586 yards and 4 td","Indianapolis Colts / 1st / 4th pick / 1999"
"4","WR","Marvin Harrison*+",27,"3",16,"115 catches for 1,663 yards, 12 td, & 1 rush for 4 yards and 0 td","Indianapolis Colts / 1st / 19th pick / 1996"
"5","WR","Terrence Wilkins",24,"Rook",11,"42 catches for 565 yards, 4 td, & 1 rush for 2 yards and 0 td",""
"6","TE","Ken Dilger",28,"4",15,"40 catches for 479 yards, 2 td","Indianapolis Colts / 2nd / 48th pick / 1995"
"7","TE","Marcus Pollard",27,"4",12,"34 catches for 374 yards, 4 td",""
"8","LT","Tarik Glenn",23,"2",16,"","Indianapolis Colts / 1st / 19th pick / 1997"
"9","LG","Steve McKinney",24,"1",14,"","Indianapolis Colts / 4th / 93rd pick / 1998"
"10","C","Larry Moore",24,"1",16,"",""
"11","RG","Waverly Jackson",27,"1",16,"",""
"12","RT","Adam Meadows",25,"2",16,"","Indianapolis Colts / 2nd / 48th pick / 1997"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Chad Bratzke",28,"5",16,"","New York Giants / 5th / 155th pick / 1994"
"15","DE","Shawn King",27,"4",8,"","Carolina Panthers / 2nd / 36th pick / 1995"
"16","LDT","Bernard Whittington",28,"5",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"17","RDT","Ellis Johnson",26,"4",16,"7.5 sacks, 0 interceptions, 1 fumble recovered","Indianapolis Colts / 1st / 15th pick / 1995"
"18","MLB","Mike Barber",28,"4",16,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"19","LB","Cornelius Bennett",34,"12",16,"","Indianapolis Colts / 1st / 2nd pick / 1987"
"20","LB","Mike Peterson",23,"Rook",13,"","Indianapolis Colts / 2nd / 36th pick / 1999"
"21","LCB","Jeff Burris",27,"5",16,"2.0 sacks, 2 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 27th pick / 1994"
"22","RCB","Tyrone Poole",27,"4",14,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Carolina Panthers / 1st / 22nd pick / 1995"
"23","SS","Chad Cota",28,"4",15,"0.0 sacks, 0 interceptions, 1 fumble recovered","Carolina Panthers / 7th / 209th pick / 1995"
"24","FS","Jason Belser",29,"7",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 8th / 197th pick / 1992"
