"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Aaron Brooks",26,"2",16,"283 for 528, 3,572 yards, 27 td, 15 int, & 62 rushes for 253 yards and 2 td","Green Bay Packers / 4th / 131st pick / 1999"
"3","RB","Deuce McAllister*",24,"1",15,"325 rushes for 1,388 yards, 13 td, & 47 catches for 352 yards and 3 td","New Orleans Saints / 1st / 23rd pick / 2001"
"4","FB","Terrelle Smith",24,"2",8,"5 rushes for 11 yards, 0 td, & 9 catches for 30 yards and 0 td","New Orleans Saints / 4th / 96th pick / 2000"
"5","WR","Joe Horn*",30,"6",16,"88 catches for 1,312 yards, 7 td, & 1 rush for 2 yards and 0 td","Kansas City Chiefs / 5th / 135th pick / 1996"
"6","WR","Jerome Pathon",27,"4",13,"43 catches for 523 yards, 4 td","Indianapolis Colts / 2nd / 32nd pick / 1998"
"7","TE","David Sloan",30,"7",14,"12 catches for 127 yards, 0 td","Detroit Lions / 3rd / 70th pick / 1995"
"8","LT","Kyle Turley",27,"4",16,"","New Orleans Saints / 1st / 7th pick / 1998"
"9","LG","Kendyl Jacox",27,"4",16,"",""
"10","C","Jerry Fontenot",36,"13",16,"1 fumble recovered","Chicago Bears / 3rd / 65th pick / 1989"
"11","RG","LeCharles Bentley",23,"Rook",14,"","New Orleans Saints / 2nd / 44th pick / 2002"
"12","RT","Spencer Folau",29,"5",16,"1 fumble recovered",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Darren Howard",26,"2",16,"","New Orleans Saints / 2nd / 33rd pick / 2000"
"15","DE","Willie Whitehead",29,"3",10,"",""
"16","DT","Norman Hand",30,"6",13,"","Miami Dolphins / 5th / 158th pick / 1995"
"17","DT","Grady Jackson",29,"5",15,"","Oakland Raiders / 6th / 193rd pick / 1997"
"18","MLB","Charlie Clemons",30,"5",15,"0.5 sacks, 0 interceptions, 3 fumbles recovered",""
"19","LB","Sedrick Hodge",24,"1",15,"","New Orleans Saints / 3rd / 70th pick / 2001"
"20","LB","Darrin Smith",32,"9",15,"","Dallas Cowboys / 2nd / 54th pick / 1993"
"21","RCB","Fred Thomas",29,"6",14,"1.0 sacks, 5 interceptions, 1 fumble recovered","Seattle Seahawks / 2nd / 47th pick / 1996"
"22","SS","Sammy Knight",27,"5",16,"2.0 sacks, 5 interceptions, 1 fumble recovered",""
"23","FS","Jay Bellamy",30,"8",16,"1.5 sacks, 3 interceptions, 2 fumbles recovered",""
