"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Philip Rivers",31,"8",16,"338 for 527, 3,606 yards, 26 td, 15 int, & 27 rushes for 40 yards and 0 td","New York Giants / 1st / 4th pick / 2004"
"3","RB","Ryan Mathews",25,"2",9,"184 rushes for 707 yards, 1 td, & 39 catches for 252 yards and 0 td","San Diego Chargers / 1st / 12th pick / 2010"
"4","FB","Le'Ron McClain",28,"5",9,"14 rushes for 42 yards, 0 td, & 8 catches for 29 yards and 0 td","Baltimore Ravens / 4th / 137th pick / 2007"
"5","WR","Malcom Floyd",31,"8",14,"56 catches for 814 yards, 5 td",""
"6","TE","Antonio Gates",32,"9",15,"49 catches for 538 yards, 7 td",""
"7","TE","Randy McMichael",33,"10",10,"9 catches for 51 yards, 0 td","Miami Dolphins / 4th / 114th pick / 2002"
"8","LT","Mike Harris",24,"Rook",9,"",""
"9","LG","Tyronne Green",26,"3",13,"","San Diego Chargers / 4th / 133rd pick / 2009"
"10","C","Nick Hardwick",31,"8",16,"","San Diego Chargers / 3rd / 66th pick / 2004"
"11","RG","Louis Vasquez",25,"3",16,"","San Diego Chargers / 3rd / 78th pick / 2009"
"12","RT","Jeromey Clary",29,"5",14,"","San Diego Chargers / 6th / 187th pick / 2006"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Corey Liuget",22,"1",16,"","San Diego Chargers / 1st / 18th pick / 2011"
"15","DE","Vaughn Martin",26,"3",12,"","San Diego Chargers / 4th / 113th pick / 2009"
"16","DT","Aubrayo Franklin",32,"9",9,"","Baltimore Ravens / 5th / 146th pick / 2003"
"17","LB","Donald Butler",24,"1",12,"","San Diego Chargers / 3rd / 79th pick / 2010"
"18","LB","Jarret Johnson",31,"9",14,"","Baltimore Ravens / 4th / 109th pick / 2003"
"19","LB","Shaun Phillips",31,"8",16,"","San Diego Chargers / 4th / 98th pick / 2004"
"20","LB","Takeo Spikes",36,"14",16,"","Cincinnati Bengals / 1st / 13th pick / 1998"
"21","LCB","Quentin Jammer",33,"10",16,"0.0 sacks, 3 interceptions, 3 fumbles recovered","San Diego Chargers / 1st / 5th pick / 2002"
"22","RCB","Antoine Cason",26,"4",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 27th pick / 2008"
"23","SS","Atari Bigby",31,"7",11,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"24","FS","Eric Weddle",27,"5",16,"1.0 sacks, 3 interceptions, 2 fumbles recovered","San Diego Chargers / 2nd / 37th pick / 2007"
