"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Trevor Siemian",24,1,12,"255 for 416, 3,012 yards, 16 td, 8 int, & 26 rushes for 62 yards and 0 td","Denver Broncos / 7th / 250th pick / 2015"
"3","WR","Emmanuel Sanders",29,6,14,"78 catches for 1,006 yards, 5 td, & 1 rush for 4 yards and 0 td","Pittsburgh Steelers / 3rd / 82nd pick / 2010"
"4","WR","Demaryius Thomas",29,6,14,"83 catches for 1,016 yards, 5 td","Denver Broncos / 1st / 22nd pick / 2010"
"5","TE","Virgil Green",28,5,10,"19 catches for 220 yards, 0 td","Denver Broncos / 7th / 204th pick / 2011"
"6","T","Russell Okung",29,6,14,"","Seattle Seahawks / 1st / 6th pick / 2010"
"7","T","Michael Schofield",26,2,14,"","Denver Broncos / 3rd / 95th pick / 2014"
"8","T","Donald Stephenson",28,4,10,"","Kansas City Chiefs / 3rd / 74th pick / 2012"
"9","G","Max Garcia",25,1,14,"","Denver Broncos / 4th / 133rd pick / 2015"
"10","C","Matt Paradis",27,2,14,"","Denver Broncos / 6th / 207th pick / 2014"
"11","","Defensive Starters",NA,NA,NA,"",""
"12","DE","Jared Crick",27,4,13,"","Houston Texans / 4th / 126th pick / 2012"
"13","DE","Derek Wolfe",26,4,13,"","Denver Broncos / 2nd / 36th pick / 2012"
"14","NT","Sylvester Williams",28,3,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 1st / 28th pick / 2013"
"15","LB","Todd Davis",24,2,13,"",""
"16","LB","Brandon Marshall",27,4,10,"","Jacksonville Jaguars / 5th / 142nd pick / 2012"
"17","LB","Von Miller",27,5,14,"","Denver Broncos / 1st / 2nd pick / 2011"
"18","CB","Chris Harris",27,5,14,"0.0 sacks, 2 interceptions, 1 fumble recovered",""
"19","CB","Aqib Talib",30,8,11,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 1st / 20th pick / 2008"
"20","S","Darian Stewart",28,6,14,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"21","S","T.J. Ward",30,6,14,"1.0 sacks, 1 interception, 2 fumbles recovered","Cleveland Browns / 2nd / 38th pick / 2010"
